file,deleted
MIGLAS_extracted.pdb,Y
MIGLIA_extracted.pdb,Y
MIGLUM_extracted.pdb,Y
MIGMAT_extracted.pdb,N
MIGQAV_extracted.pdb,Y
MIGQOJ02_extracted.pdb,Y
MIGSUR_extracted.pdb,Y
MIGUCD_extracted.pdb,Y
MIGWEF_extracted.pdb,Y
MIGWIL_extracted.pdb,Y
MIGWOR_extracted.pdb,Y
MIGWUX_extracted.pdb,Y
MIGYOT_extracted.pdb,Y
MIHFOB_extracted.pdb,N
MIHFUH_extracted.pdb,N
MIHGAO_extracted.pdb,Y
MIHKIY_extracted.pdb,Y
MIHMUL_extracted.pdb,Y
MIHNAS_extracted.pdb,Y
MIHROK_extracted.pdb,Y
MIHRUQ_extracted.pdb,Y
MIHRUT_extracted.pdb,Y
MIHSIH_extracted.pdb,Y
MIHTAB_extracted.pdb,Y
MIHVEG_extracted.pdb,Y
MIHXUY_extracted.pdb,N
MIHZEJ_extracted.pdb,Y
MIHZIN_extracted.pdb,Y
MIHZOT_extracted.pdb,Y
MIHZUZ_extracted.pdb,Y
MIJBAJ_extracted.pdb,Y
MIJBEN_extracted.pdb,Y
MIJDOA_extracted.pdb,Y
MIJQEE_extracted.pdb,Y
MIJRAY_extracted.pdb,Y
MIJSAC_extracted.pdb,Y
MIJSEG_extracted.pdb,Y
MIJTOR_extracted.pdb,Y
MIJWIO_extracted.pdb,Y
MIJWOU_extracted.pdb,Y
MIJXAG_extracted.pdb,Y
MIJXEK_extracted.pdb,Y
MIKJIA_extracted.pdb,Y
MIKKID_extracted.pdb,Y
MIKKOJ_extracted.pdb,N
MIKPIH_extracted.pdb,N
MIKQIH_extracted.pdb,Y
MIKRIK_extracted.pdb,Y
MIKVOU_extracted.pdb,Y
MIKWUZ_extracted.pdb,Y
MIKXAG_extracted.pdb,Y
MIKXEK_extracted.pdb,Y
MIKXIO_extracted.pdb,Y
MIKYUA_extracted.pdb,Y
MIKZAH_extracted.pdb,Y
MILBUE_extracted.pdb,Y
MILCAL_extracted.pdb,Y
MILFET_extracted.pdb,Y
MILFIW_extracted.pdb,Y
MILFIX_extracted.pdb,Y
MILHEX_extracted.pdb,Y
MILHIB_extracted.pdb,Y
MILHOH_extracted.pdb,Y
MILHUN_extracted.pdb,Y
MILJAV_extracted.pdb,Y
MILJOI_extracted.pdb,Y
MILQEF_extracted.pdb,N
MILTOR_extracted.pdb,N
MILTOS_extracted.pdb,Y
MILTUX_extracted.pdb,N
MILTUY_extracted.pdb,Y
MILVAF_extracted.pdb,N
MILVAG_extracted.pdb,Y
MILVEJ_extracted.pdb,N
MILVEK_extracted.pdb,Y
MILVIN_extracted.pdb,N
MILVOT_extracted.pdb,N
MILXOW_extracted.pdb,Y
MILYOY_extracted.pdb,Y
MILYUD_extracted.pdb,Y
MILZAK_extracted.pdb,Y
MIMCES_extracted.pdb,Y
MIMCIW_extracted.pdb,Y
MIMDER_extracted.pdb,N
MIMDOB_extracted.pdb,Y
MIMDOB01_extracted.pdb,N
MIMDUH_extracted.pdb,N
MIMFOG_extracted.pdb,Y
MIMGOH_extracted.pdb,Y
MIMHAR_extracted.pdb,Y
MIMHOI_extracted.pdb,Y
MIMHUN_extracted.pdb,Y
MIMJAV01_extracted.pdb,Y
MIMJEY_extracted.pdb,Y
MIMLUQ_extracted.pdb,Y
MIMMAX_extracted.pdb,Y
MIMMUR_extracted.pdb,Y
MIMNAY_extracted.pdb,Y
MIMNEC_extracted.pdb,Y
MIMPOP_extracted.pdb,Y
MIMPUU_extracted.pdb,Y
MIMXUR_extracted.pdb,Y
MIMZAM_extracted.pdb,Y
MIMZEQ_extracted.pdb,Y
MINCOC01_extracted.pdb,M
MINCOO10_extracted.pdb,N
MINFAS_extracted.pdb,Y
MINGEV_extracted.pdb,Y
MINGEX_extracted.pdb,Y
MININM_extracted.pdb,M
MINJAX_extracted.pdb,Y
MINJAX01_extracted.pdb,Y
MINKOM_extracted.pdb,Y
MINPEH_extracted.pdb,Y
MINPIL_extracted.pdb,Y
MINTOV_extracted.pdb,Y
MINVAH_extracted.pdb,Y
MINVEL_extracted.pdb,Y
MINXAL_extracted.pdb,Y
MINYAM_extracted.pdb,Y
MINYUG_extracted.pdb,Y
MINZAN_extracted.pdb,Y
MINZER_extracted.pdb,Y
MINZIV_extracted.pdb,Y
MINZOB_extracted.pdb,Y
MINZUH_extracted.pdb,Y
MIPBAR_extracted.pdb,N
MIPDOF_extracted.pdb,Y
MIPFUP_extracted.pdb,Y
MIPHIX_extracted.pdb,Y
MIPJEC_extracted.pdb,Y
MIPJUT_extracted.pdb,Y
MIPLAZ_extracted.pdb,Y
MIPLED_extracted.pdb,Y
MIPMAZ_extracted.pdb,Y
MIPMOO_extracted.pdb,N
MIPMUU_extracted.pdb,M
MIPVAI_extracted.pdb,Y
MIPVEM_extracted.pdb,Y
MIPVIQ_extracted.pdb,Y
MIPVOW_extracted.pdb,Y
MIPYOC_extracted.pdb,Y
MIPZET_extracted.pdb,Y
MIPZIX_extracted.pdb,Y
MIPZOD_extracted.pdb,Y
MIPZUJ_extracted.pdb,Y
MIQBAS_extracted.pdb,Y
MIQFAW_extracted.pdb,Y
MIQFUN_extracted.pdb,Y
MIQGIC_extracted.pdb,Y
MIQHOM_extracted.pdb,Y
MIQHUS_extracted.pdb,Y
MIQJAA_extracted.pdb,Y
MIQKEE_extracted.pdb,Y
MIQKEE01_extracted.pdb,Y
MIQKEE02_extracted.pdb,Y
MIQMUV_extracted.pdb,Y
MIQNAC_extracted.pdb,Y
MIQQEI_extracted.pdb,M
MIQQEI01_extracted.pdb,N
MIQQEJ_extracted.pdb,Y
MIQQEL_extracted.pdb,N
MIQQUZ01_extracted.pdb,Y
MIQRAG_extracted.pdb,Y
MIQRIN_extracted.pdb,M
MIQRUZ_extracted.pdb,M
MIQSOU_extracted.pdb,M
MIQSUA_extracted.pdb,M
MIQVUF02_extracted.pdb,Y
MIQWOB01_extracted.pdb,Y
MIQWUE01_extracted.pdb,Y
MIQYOA_extracted.pdb,Y
MIQYUG_extracted.pdb,Y
MIQZUH_extracted.pdb,Y
MIRBUK_extracted.pdb,Y
MIRDEX01_extracted.pdb,Y
MIRNAE_extracted.pdb,Y
MIRQOV_extracted.pdb,Y
MIRQOV01_extracted.pdb,Y
MIRQOV02_extracted.pdb,Y
MIRREM_extracted.pdb,Y
MIRREM01_extracted.pdb,Y
MIRREM02_extracted.pdb,Y
MIRRUC_extracted.pdb,Y
MIRSAJ_extracted.pdb,Y
MIRSOY_extracted.pdb,Y
MIRTUE_extracted.pdb,Y
MIRVAM_extracted.pdb,Y
MIRVEQ_extracted.pdb,Y
MIRVIU_extracted.pdb,Y
MIRYIV_extracted.pdb,Y
MIRYIW_extracted.pdb,Y
MIRYUI_extracted.pdb,Y
MIRZUJ_extracted.pdb,Y
MISALX_extracted.pdb,Y
MISCUP_extracted.pdb,Y
MISDAU_extracted.pdb,Y
MISDAW_extracted.pdb,Y
MISDEA_extracted.pdb,Y
MISHUU_extracted.pdb,Y
MISJAC_extracted.pdb,Y
MISRUE_extracted.pdb,Y
MISTUD_extracted.pdb,Y
MISVES_extracted.pdb,Y
MISVES01_extracted.pdb,Y
MISWIV_extracted.pdb,N
MISXUH_extracted.pdb,Y
MISXUH01_extracted.pdb,Y
MISZEU_extracted.pdb,Y
MISZUM_extracted.pdb,Y
MITDOI_extracted.pdb,Y
MITJUW_extracted.pdb,Y
MITKIK_extracted.pdb,N
MITKOP_extracted.pdb,N
MITLAC_extracted.pdb,N
MITLAC01_extracted.pdb,N
MITYAQ_extracted.pdb,Y
MIVLUA_extracted.pdb,N
MIVPAI_extracted.pdb,Y
MIVRAK01_extracted.pdb,Y
MIVWEV_extracted.pdb,Y
MIVWIZ_extracted.pdb,Y
MIWFIJ_extracted.pdb,Y
MIWFUV_extracted.pdb,Y
MIWJIN_extracted.pdb,Y
MIWNUB_extracted.pdb,Y
MIWPAJ_extracted.pdb,Y
MIWQIS_extracted.pdb,Y
MIWQOY_extracted.pdb,Y
MIWQUE_extracted.pdb,Y
MIWQUF_extracted.pdb,Y
MIWQUF01_extracted.pdb,Y
MIWRAM_extracted.pdb,Y
MIWTIX_extracted.pdb,Y
MIWXUL_extracted.pdb,Y
MIWYAS_extracted.pdb,Y
MIWYAU_extracted.pdb,Y
MIWYEY_extracted.pdb,Y
MIWYIC_extracted.pdb,Y
MIWYOI_extracted.pdb,Y
MIWZEX_extracted.pdb,N
MIWZIB_extracted.pdb,N
MIXBUS_extracted.pdb,Y
MIXCAZ_extracted.pdb,Y
MIXFOQ_extracted.pdb,Y
MIXGEH_extracted.pdb,Y
MIXMIR_extracted.pdb,Y
MIXPOA_extracted.pdb,Y
MIXPUG_extracted.pdb,Y
MIXQUF_extracted.pdb,Y
MIXQUF01_extracted.pdb,Y
MIXQUF02_extracted.pdb,Y
MIXROC_extracted.pdb,Y
MIXTIX_extracted.pdb,Y
MIXTIX01_extracted.pdb,Y
MIXTUK_extracted.pdb,Y
MIXVOG_extracted.pdb,Y
MIXWIB_extracted.pdb,Y
MIXWOG_extracted.pdb,Y
MIXWOH_extracted.pdb,Y
MIXWUM_extracted.pdb,Y
MIXWUN_extracted.pdb,Y
MIXXAU_extracted.pdb,Y
MIXZUO_extracted.pdb,Y
MIYCAY_extracted.pdb,Y
MIYDIH_extracted.pdb,Y
MIYDIH01_extracted.pdb,Y
MIYFIJ_extracted.pdb,Y
MIYGOS_extracted.pdb,Y
MIYHAD_extracted.pdb,N
MIYJIO_extracted.pdb,Y
MIYJUA_extracted.pdb,Y
MIYJUA01_extracted.pdb,Y
MIYKAG_extracted.pdb,Y
MIYKIP_extracted.pdb,Y
MIYLUC_extracted.pdb,Y
MIYNOX_extracted.pdb,Y
MIYNUD_extracted.pdb,Y
MIYPAL_extracted.pdb,Y
MIYPOB_extracted.pdb,Y
MIYPUH_extracted.pdb,Y
MIYWIC_extracted.pdb,Y
MIYWOI_extracted.pdb,Y
MIYWUO_extracted.pdb,Y
MIYXAV_extracted.pdb,Y
MIYZEB_extracted.pdb,Y
MIZCEE_extracted.pdb,Y
MIZCII_extracted.pdb,Y
MIZCOO_extracted.pdb,Y
MIZCUU_extracted.pdb,Y
MIZDAA_extracted.pdb,Y
MIZFUX_extracted.pdb,Y
MIZGAE_extracted.pdb,Y
MIZGIN_extracted.pdb,Y
MIZGOT_extracted.pdb,N
MIZGUZ_extracted.pdb,Y
MIZHAF_extracted.pdb,Y
MIZHOU_extracted.pdb,Y
MIZHOU01_extracted.pdb,Y
MIZJEM01_extracted.pdb,Y
MIZKAJ_extracted.pdb,Y
MIZMUE_extracted.pdb,Y
MIZQET_extracted.pdb,Y
MIZTEU_extracted.pdb,Y
MIZWEZ_extracted.pdb,N
MIZXEA_extracted.pdb,Y
MIZXIE_extracted.pdb,Y
MIZXOK_extracted.pdb,Y
MMXIPA10_extracted.pdb,Y
MNANDO_extracted.pdb,Y
MNAPCD01_extracted.pdb,Y
MNBZAC_extracted.pdb,Y
MNBZAC01_extracted.pdb,Y
MNIANL11_extracted.pdb,Y
MNPHCB_extracted.pdb,Y
MNPHOL01_extracted.pdb,M
MNPHOL02_extracted.pdb,Y
MNPHOL10_extracted.pdb,Y
MNPOST11_extracted.pdb,Y
MOBBAH_extracted.pdb,Y
MOBBAH01_extracted.pdb,Y
MOBBAH02_extracted.pdb,Y
MOBBUC_extracted.pdb,Y
MOBKOD_extracted.pdb,Y
MOBKOD01_extracted.pdb,Y
MOBLUM_extracted.pdb,Y
MOBMAT_extracted.pdb,Y
MOBNEY_extracted.pdb,Y
MOBPEY_extracted.pdb,Y
MOBPIP_extracted.pdb,Y
MOBPIP01_extracted.pdb,Y
MOBQAX_extracted.pdb,Y
MOBRUS_extracted.pdb,Y
MOCKIZ_extracted.pdb,Y
MOCKOF_extracted.pdb,Y
MOCLIA_extracted.pdb,Y
MOCMIB01_extracted.pdb,N
MOCNAU_extracted.pdb,Y
MOCPAW_extracted.pdb,Y
MOCPEA_extracted.pdb,Y
MOCTUT_extracted.pdb,Y
MOCVAC_extracted.pdb,Y
MOCVUW_extracted.pdb,Y
MOCWIK_extracted.pdb,Y
MOCXAD_extracted.pdb,Y
MOCXAE_extracted.pdb,Y
MOCXOS_extracted.pdb,Y
MOCZUB_extracted.pdb,Y
MOCZUZ_extracted.pdb,Y
MODBIQ_extracted.pdb,Y
MODCIR_extracted.pdb,Y
MODCIT_extracted.pdb,Y
MODCOZ_extracted.pdb,Y
MODDEO_extracted.pdb,Y
MODDOA01_extracted.pdb,Y
MODDOA02_extracted.pdb,Y
MODDUG01_extracted.pdb,Y
MODFAM_extracted.pdb,Y
MODFAO01_extracted.pdb,Y
MODFAO02_extracted.pdb,Y
MODFAO03_extracted.pdb,Y
MODFOA_extracted.pdb,Y
MODFOC_extracted.pdb,Y
MODFUG_extracted.pdb,Y
MODFUG01_extracted.pdb,Y
MODGER_extracted.pdb,Y
MODHUJ_extracted.pdb,Y
MODKAR_extracted.pdb,Y
MODKAT_extracted.pdb,Y
MODKEV_extracted.pdb,Y
MODKIZ_extracted.pdb,Y
MODKOF_extracted.pdb,Y
MODKUL_extracted.pdb,Y
MODLAS_extracted.pdb,Y
MODLEY_extracted.pdb,Y
MODMEZ_extracted.pdb,Y
MODMOJ_extracted.pdb,Y
MODNEZ_extracted.pdb,Y
MODPAX_extracted.pdb,Y
MODPIG_extracted.pdb,Y
MODQEC_extracted.pdb,Y
MODQIG_extracted.pdb,Y
MODRAZ_extracted.pdb,Y
MODSAZ_extracted.pdb,Y
MODSAZ01_extracted.pdb,Y
MODSEE_extracted.pdb,Y
MODTIJ_extracted.pdb,Y
MODVAC_extracted.pdb,Y
MODVEG_extracted.pdb,Y
MODVEH_extracted.pdb,Y
MODWAE_extracted.pdb,Y
MODWUY_extracted.pdb,N
MODXOT_extracted.pdb,Y
MOFBUF01_extracted.pdb,Y
MOFBUF02_extracted.pdb,Y
MOFCAM_extracted.pdb,Y
MOFCEQ_extracted.pdb,Y
MOFCOA_extracted.pdb,Y
MOFDUH_extracted.pdb,Y
MOFFET_extracted.pdb,N
MOFGIY_extracted.pdb,Y
MOFHAS_extracted.pdb,Y
MOFLOJ_extracted.pdb,Y
MOFRII_extracted.pdb,Y
MOFROO_extracted.pdb,Y
MOFRUU_extracted.pdb,Y
MOFWIO_extracted.pdb,Y
MOFYEM_extracted.pdb,Y
MOFYIQ_extracted.pdb,Y
MOFYOX_extracted.pdb,Y
MOFYUD_extracted.pdb,Y
MOFZAK_extracted.pdb,Y
MOGHAS_extracted.pdb,Y
MOGHEW_extracted.pdb,Y
MOGHOH_extracted.pdb,Y
MOGHUN_extracted.pdb,Y
MOGJAV_extracted.pdb,Y
MOGJEX_extracted.pdb,Y
MOGJEZ_extracted.pdb,Y
MOGJIB_extracted.pdb,Y
MOGJOH_extracted.pdb,Y
MOGKOK_extracted.pdb,Y
MOGKUQ_extracted.pdb,Y
MOGLPR_extracted.pdb,Y
MOGNIG_extracted.pdb,Y
MOGPAB_extracted.pdb,Y
MOGTIL_extracted.pdb,Y
MOGWOW_extracted.pdb,Y
MOGXEN_extracted.pdb,Y
MOGXIR_extracted.pdb,Y
MOGXOX_extracted.pdb,Y
MOGYEN_extracted.pdb,Y
MOGYIR_extracted.pdb,Y
MOGYOX_extracted.pdb,Y
MOGZAL_extracted.pdb,Y
MOHCUH_extracted.pdb,Y
MOHCUJ_extracted.pdb,M
MOHDAO_extracted.pdb,Y
MOHFIY_extracted.pdb,N
MOHGUM_extracted.pdb,Y
MOHSAE_extracted.pdb,Y
MOHSUZ_extracted.pdb,Y
MOHVAH_extracted.pdb,Y
MOHVEL_extracted.pdb,Y
MOHVUC_extracted.pdb,Y
MOHWEM_extracted.pdb,Y
MOJBEU_extracted.pdb,Y
MOJBIY_extracted.pdb,Y
MOJBOD_extracted.pdb,N
MOJCOF_extracted.pdb,Y
MOJFEX_extracted.pdb,Y
MOJGIC_extracted.pdb,Y
MOJGOI_extracted.pdb,Y
MOJGUO_extracted.pdb,Y
MOJHAV_extracted.pdb,Y
MOJHAW_extracted.pdb,Y
MOJKIG_extracted.pdb,Y
MOJKOM_extracted.pdb,Y
MOJKUS_extracted.pdb,Y
MOJLAZ_extracted.pdb,Y
MOJMAB_extracted.pdb,Y
MOJPOR_extracted.pdb,Y
MOJSUB_extracted.pdb,Y
MOJTIO_extracted.pdb,Y
MOJTUB_extracted.pdb,Y
MOKBAR01_extracted.pdb,Y
MOKBAR02_extracted.pdb,Y
MOKJAY_extracted.pdb,Y
MOKJEC_extracted.pdb,Y
MOKLIJ_extracted.pdb,Y
MOKLUU_extracted.pdb,N
MOKMAC_extracted.pdb,Y
MOKMEF_extracted.pdb,Y
MOKMEG_extracted.pdb,Y
MOKNAB_extracted.pdb,Y
MOKNIJ_extracted.pdb,Y
MOKNIL_extracted.pdb,M
MOKNOP_extracted.pdb,Y
MOKNOQ_extracted.pdb,Y
MOKNUV_extracted.pdb,Y
MOKPAD_extracted.pdb,Y
MOKPEH_extracted.pdb,Y
MOKPIL_extracted.pdb,Y
MOKPUY_extracted.pdb,Y
MOKQOS_extracted.pdb,Y
MOKQUY_extracted.pdb,Y
MOKRAF_extracted.pdb,Y
MOKREJ_extracted.pdb,Y
MOKRIN_extracted.pdb,Y
MOKSAH_extracted.pdb,Y
MOKSIO_extracted.pdb,Y
MOKXEP_extracted.pdb,M
MOKZER_extracted.pdb,M
MOKZIV_extracted.pdb,M
MOKZOB_extracted.pdb,M
MOKZUH_extracted.pdb,M
MOLCIB_extracted.pdb,Y
MOLDOG_extracted.pdb,M
MOLDUM_extracted.pdb,M
MOLEPH_extracted.pdb,M
MOLJON_extracted.pdb,Y
MOLKUT_extracted.pdb,Y
MOLKUU_extracted.pdb,Y
MOLMUV_extracted.pdb,N
MOLNAC_extracted.pdb,N
MOLPUA_extracted.pdb,Y
MOLQAH_extracted.pdb,Y
MOLRAI_extracted.pdb,Y
MOLREM_extracted.pdb,Y
MOLRIQ_extracted.pdb,Y
MOLSUC_extracted.pdb,Y
MOLTUE_extracted.pdb,Y
MOLVAM_extracted.pdb,Y
MOLWAN02_extracted.pdb,N
MOLWUH_extracted.pdb,N
MOLYOC_extracted.pdb,M
MOMHON_extracted.pdb,N
MOMJOP_extracted.pdb,Y
MOMJUV_extracted.pdb,Y
MOMKAC_extracted.pdb,Y
MOMMUX_extracted.pdb,Y
MOMPAF02_extracted.pdb,Y
MOMPAH_extracted.pdb,Y
MOMPEL_extracted.pdb,Y
MOMPIP_extracted.pdb,Y
MOMPOV_extracted.pdb,Y
MOMQAH_extracted.pdb,Y
MOMQEL_extracted.pdb,Y
MOMQOV_extracted.pdb,Y
MOMRAI_extracted.pdb,Y
MOMREM_extracted.pdb,Y
MOMSIQ_extracted.pdb,Y
MOMTIT_extracted.pdb,N
MOMVAM_extracted.pdb,Y
MOMVAN_extracted.pdb,Y
MOMWIW_extracted.pdb,Y
MOMWOC_extracted.pdb,Y
MOMWUI_extracted.pdb,Y
MOMXAP_extracted.pdb,Y
MOMXET_extracted.pdb,Y
MOMXIX_extracted.pdb,Y
MONALB_extracted.pdb,Y
MONCRO01_extracted.pdb,M
MONCRO11_extracted.pdb,Y
MONDID_extracted.pdb,Y
MONGED_extracted.pdb,Y
MONGIH_extracted.pdb,Y
MONGON_extracted.pdb,Y
MONGUT_extracted.pdb,Y
MONHAA_extracted.pdb,Y
MONHEE_extracted.pdb,N
MONNUA_extracted.pdb,N
MONQIQ_extracted.pdb,Y
MONQOX_extracted.pdb,Y
MONQUD_extracted.pdb,Y
MONSBR_extracted.pdb,Y
MONTOA_extracted.pdb,Y
MONVOC_extracted.pdb,Y
MONVUG_extracted.pdb,Y
MOPCAX_extracted.pdb,Y
MOPDOM_extracted.pdb,Y
MOPFEE_extracted.pdb,Y
MOPFLG_extracted.pdb,M
MOPFUT_extracted.pdb,Y
MOPFUT01_extracted.pdb,Y
MOPGOP_extracted.pdb,N
MOPGUV_extracted.pdb,Y
MOPHAC_extracted.pdb,Y
MOPHIK_extracted.pdb,Y
MOPICS_extracted.pdb,M
MOPICS10_extracted.pdb,Y
MOPJAC_extracted.pdb,N
MOPLFA_extracted.pdb,M
MOPNUB_extracted.pdb,Y
MOPPAJ_extracted.pdb,Y
MOPPIR_extracted.pdb,Y
MOPPOW_extracted.pdb,Y
MOPPOX_extracted.pdb,Y
MOPPUC01_extracted.pdb,Y
MOPPUD_extracted.pdb,Y
MOPQAK_extracted.pdb,Y
MOPQUF_extracted.pdb,Y
MOPRAM_extracted.pdb,Y
MOPREQ_extracted.pdb,Y
MOPRUE_extracted.pdb,Y
MOPVOC_extracted.pdb,Y
MOPVOC01_extracted.pdb,Y
MOPVOC02_extracted.pdb,M
MOPVUI_extracted.pdb,Y
MOPWAR_extracted.pdb,Y
MOPZIA_extracted.pdb,Y
MOQBOJ_extracted.pdb,Y
MOQHUW_extracted.pdb,N
MOQLIO_extracted.pdb,Y
MOQMEL_extracted.pdb,Y
MOQNEM_extracted.pdb,Y
MOQNIQ_extracted.pdb,Y
MOQTOB_extracted.pdb,Y
MOQZAU_extracted.pdb,Y
MORCON_extracted.pdb,Y
MORCUT_extracted.pdb,Y
MORIPA01_extracted.pdb,Y
MORJUY_extracted.pdb,M
MORKIN_extracted.pdb,M
MORKOT_extracted.pdb,M
MORMAH_extracted.pdb,M
MORMEL_extracted.pdb,M
MORMIP_extracted.pdb,M
MORNOX_extracted.pdb,Y
MORPEO_extracted.pdb,Y
MORPOZ_extracted.pdb,Y
MORPUE_extracted.pdb,Y
MORPUE01_extracted.pdb,Y
MORQAL_extracted.pdb,Y
MORSES_extracted.pdb,Y
MORSIW_extracted.pdb,Y
MORTCZ_extracted.pdb,Y
MORVIA_extracted.pdb,N
MORWAT_extracted.pdb,Y
MORWEW_extracted.pdb,Y
MORWIA_extracted.pdb,Y
MORWOG_extracted.pdb,Y
MORWUM_extracted.pdb,Y
MORXAT_extracted.pdb,Y
MORXEX_extracted.pdb,Y
MORXIB01_extracted.pdb,Y
MORXUN_extracted.pdb,Y
MORYAU_extracted.pdb,Y
MORYEY_extracted.pdb,Y
MOSLIQ_extracted.pdb,Y
MOSLOW_extracted.pdb,Y
MOSNCO_extracted.pdb,Y
MOSNEO_extracted.pdb,Y
MOSPIU_extracted.pdb,Y
MOSQAN_extracted.pdb,Y
MOSSOD_extracted.pdb,Y
MOSTEU_extracted.pdb,Y
MOSWAT_extracted.pdb,Y
MOSWEX_extracted.pdb,Y
MOSYAU_extracted.pdb,Y
MOSYAV_extracted.pdb,Y
MOSYID_extracted.pdb,Y
MOSYOJ_extracted.pdb,Y
MOTCUU_extracted.pdb,Y
MOTDIJ_extracted.pdb,Y
MOTDUV01_extracted.pdb,Y
MOTFOR_extracted.pdb,Y
MOTFUX_extracted.pdb,Y
MOTGEI01_extracted.pdb,Y
MOTGIM_extracted.pdb,N
MOTGIM01_extracted.pdb,N
MOTGOS_extracted.pdb,Y
MOTHAF_extracted.pdb,Y
MOTHEJ_extracted.pdb,Y
MOTHOT_extracted.pdb,Y
MOTHOU_extracted.pdb,Y
MOTHUZ_extracted.pdb,Y
MOTJAI_extracted.pdb,Y
MOTJIP_extracted.pdb,Y
MOTJIP01_extracted.pdb,Y
MOTJIQ_extracted.pdb,Y
MOTJOV_extracted.pdb,Y
MOTKEN_extracted.pdb,Y
MOTKUC_extracted.pdb,Y
MOTPAO_extracted.pdb,Y
MOTSEV_extracted.pdb,Y
MOTWAV_extracted.pdb,N
MOTWID_extracted.pdb,N
MOTWUP_extracted.pdb,N
MOTWUP01_extracted.pdb,N
MOTWUP02_extracted.pdb,N
MOTWUP03_extracted.pdb,N
MOTWUP04_extracted.pdb,N
MOTWUP05_extracted.pdb,N
MOTYUR_extracted.pdb,N
MOTZEA_extracted.pdb,Y
MOTZEC_extracted.pdb,N
MOTZIE_extracted.pdb,Y
MOTZOK_extracted.pdb,Y
MOTZOM_extracted.pdb,N
MOTZUQ_extracted.pdb,Y
MOVBAA_extracted.pdb,Y
MOVBAC_extracted.pdb,N
MOVBEE_extracted.pdb,Y
MOVBII_extracted.pdb,Y
MOVBUW_extracted.pdb,N
MOVCEH_extracted.pdb,N
MOVDAE_extracted.pdb,N
MOVDEH_extracted.pdb,Y
MOVDIL_extracted.pdb,Y
MOVKEP_extracted.pdb,Y
MOVKOX_extracted.pdb,Y
MOVLAL_extracted.pdb,Y
MOVLEP_extracted.pdb,Y
MOVLIT_extracted.pdb,Y
MOVLUG_extracted.pdb,Y
MOVRAR_extracted.pdb,Y
MOVREV_extracted.pdb,Y
MOVRIZ_extracted.pdb,Y
MOVSOH_extracted.pdb,Y
MOVSUL_extracted.pdb,N
MOVYIH_extracted.pdb,N
MOVYOM_extracted.pdb,Y
MOVYUT_extracted.pdb,N
MOVZEE_extracted.pdb,N
MOVZOO_extracted.pdb,N
MOWHUB_extracted.pdb,Y
MOWJAJ_extracted.pdb,N
MOWKEO_extracted.pdb,N
MOWPIZ_extracted.pdb,Y
MOWSAU_extracted.pdb,Y
MOXBUW_extracted.pdb,Y
MOXCAD_extracted.pdb,Y
MOXCIL_extracted.pdb,Y
MOXRAU_extracted.pdb,N
MOXREW_extracted.pdb,M
MOXRIA_extracted.pdb,M
MOXROH_extracted.pdb,Y
MOXRUN_extracted.pdb,Y
MOXTIE_extracted.pdb,Y
MOXVIF03_extracted.pdb,Y
MOXXII_extracted.pdb,Y
MOYDUZ_extracted.pdb,Y
MOYFAH_extracted.pdb,Y
MOYFAJ_extracted.pdb,Y
MOYNEV_extracted.pdb,Y
MOYPOF_extracted.pdb,Y
MOYPUL_extracted.pdb,Y
MOYQOH01_extracted.pdb,Y
MOYVAY_extracted.pdb,Y
MOYVAZ_extracted.pdb,Y
MOYVED_extracted.pdb,Y
MOYVIH_extracted.pdb,Y
MOYVOM_extracted.pdb,Y
MOYVON_extracted.pdb,Y
MOYVUT_extracted.pdb,Y
MOYYAC_extracted.pdb,Y
MOYYEG_extracted.pdb,Y
MOYYIK_extracted.pdb,Y
MOYYOQ_extracted.pdb,Y
MOYZAD_extracted.pdb,Y
MOYZEH_extracted.pdb,Y
MOYZIL_extracted.pdb,Y
MOYZOR_extracted.pdb,Y
MOYZUX_extracted.pdb,Y
MOZBAG_extracted.pdb,Y
MOZBEK_extracted.pdb,Y
MOZBOU_extracted.pdb,Y
MOZBUA_extracted.pdb,Y
MOZCEK_extracted.pdb,Y
MOZCIO_extracted.pdb,Y
MOZCOU_extracted.pdb,Y
MOZCUA_extracted.pdb,Y
MOZDAH_extracted.pdb,Y
MOZDEL_extracted.pdb,Y
MOZDIP_extracted.pdb,Y
MOZFOY_extracted.pdb,Y
MOZGIT_extracted.pdb,Y
MOZGOZ_extracted.pdb,Y
MOZGUF_extracted.pdb,Y
MOZHAM_extracted.pdb,Y
MOZHEQ_extracted.pdb,Y
MOZHIU_extracted.pdb,Y
MOZHOA_extracted.pdb,Y
MOZHOY_extracted.pdb,Y
MOZJIW_extracted.pdb,Y
MOZJOC_extracted.pdb,Y
MOZKAN_extracted.pdb,Y
MOZKUI_extracted.pdb,Y
MOZLAP_extracted.pdb,Y
MOZLOC_extracted.pdb,Y
MOZLUI_extracted.pdb,Y
MOZLUJ_extracted.pdb,Y
MOZMEU_extracted.pdb,Y
MOZMEU01_extracted.pdb,Y
MOZMUK_extracted.pdb,Y
MOZNIZ_extracted.pdb,Y
MOZNOF_extracted.pdb,Y
MOZWUU_extracted.pdb,Y
MOZXIJ_extracted.pdb,Y
MOZXUV_extracted.pdb,Y
MOZYIK_extracted.pdb,Y
MOZZEH_extracted.pdb,Y
MPECXP02_extracted.pdb,Y
MPECXP03_extracted.pdb,M
MPHPAZ_extracted.pdb,Y
