file,deleted
BIHHUX_extracted.pdb,Y
BIHHUY_extracted.pdb,Y
BIHJAG_extracted.pdb,Y
BIHJEJ_extracted.pdb,N
BIHJEJ01_extracted.pdb,N
BIHJEK_extracted.pdb,Y
BIHJIO_extracted.pdb,Y
BIHJUA_extracted.pdb,Y
BIHKAH_extracted.pdb,Y
BIHKEL_extracted.pdb,Y
BIHKIP_extracted.pdb,Y
BIHKOU_extracted.pdb,Y
BIHKOV_extracted.pdb,Y
BIHKUB_extracted.pdb,Y
BIHLAH_extracted.pdb,Y
BIHLIQ_extracted.pdb,Y
BIHLOW_extracted.pdb,Y
BIHLUC_extracted.pdb,Y
BIHPAK01_extracted.pdb,Y
BIHPAM_extracted.pdb,Y
BIHPEQ_extracted.pdb,M
BIHPIU_extracted.pdb,M
BIHPOZ_extracted.pdb,Y
BIHRIU_extracted.pdb,Y
BIHROA_extracted.pdb,Y
BIHRUG_extracted.pdb,Y
BIHSAN_extracted.pdb,Y
BIHVEU_extracted.pdb,Y
BIHWAR_extracted.pdb,Y
BIHWAR01_extracted.pdb,Y
BIHWAT_extracted.pdb,Y
BIHWEX_extracted.pdb,Y
BIHWOF_extracted.pdb,Y
BIHWUL_extracted.pdb,Y
BIHWUN_extracted.pdb,Y
BIHXAU_extracted.pdb,Y
BIHZUO_extracted.pdb,Y
BIJBIH_extracted.pdb,N
BIJCEE_extracted.pdb,Y
BIJCUT_extracted.pdb,Y
BIJDAA_extracted.pdb,Y
BIJDIJ_extracted.pdb,Y
BIJDOP_extracted.pdb,Y
BIJFAC02_extracted.pdb,Y
BIJFEH_extracted.pdb,Y
BIJFOR_extracted.pdb,Y
BIJFUX_extracted.pdb,Y
BIJGIN_extracted.pdb,Y
BIJHAG_extracted.pdb,Y
BIJHEK_extracted.pdb,Y
BIJHIO_extracted.pdb,Y
BIJHOU_extracted.pdb,Y
BIJHUA_extracted.pdb,Y
BIJJAI_extracted.pdb,Y
BIJJEM_extracted.pdb,Y
BIJJIQ_extracted.pdb,Y
BIJJUC_extracted.pdb,Y
BIJKAJ_extracted.pdb,Y
BIJLAJ_extracted.pdb,Y
BIJMUF_extracted.pdb,Y
BIJMUF01_extracted.pdb,Y
BIJSAR_extracted.pdb,Y
BIJVEV_extracted.pdb,Y
BIJVEY_extracted.pdb,Y
BIJVIC_extracted.pdb,Y
BIJVOI_extracted.pdb,Y
BIJVUO_extracted.pdb,Y
BIJWAV_extracted.pdb,Y
BIJZOM_extracted.pdb,Y
BIKCAZ_extracted.pdb,Y
BIKCED_extracted.pdb,Y
BIKCOQ_extracted.pdb,Y
BIKGEK01_extracted.pdb,Y
BIKGIN_extracted.pdb,Y
BIKGOT_extracted.pdb,Y
BIKGOT01_extracted.pdb,Y
BIKJEM_extracted.pdb,N
BIKJIQ_extracted.pdb,Y
BIKJOW_extracted.pdb,Y
BIKKEO_extracted.pdb,M
BIKKUE_extracted.pdb,Y
BIKMOX_extracted.pdb,Y
BIKMOZ_extracted.pdb,Y
BIKPIX_extracted.pdb,Y
BIKTEU_extracted.pdb,Y
BIKVAT_extracted.pdb,Y
BIKWAW_extracted.pdb,Y
BIKWEX_extracted.pdb,Y
BIKWOH_extracted.pdb,M
BIKWOH10_extracted.pdb,Y
BIKXOL_extracted.pdb,Y
BIKXUQ_extracted.pdb,N
BIKXUR_extracted.pdb,Y
BIKYAY_extracted.pdb,Y
BIKYOM_extracted.pdb,Y
BIKYOM01_extracted.pdb,Y
BIKZON_extracted.pdb,Y
BILBOP_extracted.pdb,Y
BILBUV_extracted.pdb,Y
BILCAC_extracted.pdb,Y
BILCEG_extracted.pdb,Y
BILCIK_extracted.pdb,Y
BILCOO01_extracted.pdb,Y
BILCOO02_extracted.pdb,Y
BILCOO12_extracted.pdb,Y
BILCOO14_extracted.pdb,Y
BILGAE_extracted.pdb,M
BILGAH_extracted.pdb,Y
BILGEI_extracted.pdb,Y
BILGEL_extracted.pdb,Y
BILGIP_extracted.pdb,Y
BILGOV_extracted.pdb,Y
BILGOV01_extracted.pdb,Y
BILHAI_extracted.pdb,Y
BILHIQ_extracted.pdb,Y
BILHOW_extracted.pdb,Y
BILHUC_extracted.pdb,Y
BILJAH_extracted.pdb,M
BILJAK_extracted.pdb,Y
BILJEO_extracted.pdb,Y
BILJIS_extracted.pdb,Y
BILJOY_extracted.pdb,Y
BILJUE_extracted.pdb,Y
BILKAL_extracted.pdb,M
BILKEP_extracted.pdb,Y
BILKIT_extracted.pdb,Y
BILKOZ_extracted.pdb,Y
BILKUF_extracted.pdb,Y
BILLAM_extracted.pdb,Y
BILLAM01_extracted.pdb,Y
BILLEQ_extracted.pdb,Y
BILLIT_extracted.pdb,Y
BILLIU_extracted.pdb,Y
BILLOA_extracted.pdb,Y
BILLUG_extracted.pdb,Y
BILMER_extracted.pdb,Y
BILMIV_extracted.pdb,Y
BILNAO_extracted.pdb,Y
BILNES_extracted.pdb,Y
BILNIW_extracted.pdb,Y
BILNOC_extracted.pdb,Y
BILNUH_extracted.pdb,Y
BILNUI_extracted.pdb,Y
BILNUI01_extracted.pdb,Y
BILPAQ_extracted.pdb,Y
BILPET_extracted.pdb,Y
BILPEU_extracted.pdb,Y
BILPIX_extracted.pdb,Y
BILPOE_extracted.pdb,Y
BILPOE01_extracted.pdb,Y
BILPUJ_extracted.pdb,Y
BILPUK_extracted.pdb,Y
BILQEU_extracted.pdb,Y
BILQEU01_extracted.pdb,Y
BILQEV_extracted.pdb,M
BILQIY_extracted.pdb,Y
BILQOE_extracted.pdb,Y
BILQUK_extracted.pdb,Y
BILRAR_extracted.pdb,Y
BILROF_extracted.pdb,Y
BILSEU_extracted.pdb,Y
BILVER01_extracted.pdb,M
BILVUP_extracted.pdb,Y
BILXUP_extracted.pdb,Y
BIMBIL_extracted.pdb,Y
BIMBIL01_extracted.pdb,Y
BIMGIP_extracted.pdb,N
BIMLOZ_extracted.pdb,Y
BIMLOZ01_extracted.pdb,Y
BIMPAR_extracted.pdb,Y
BIMPIZ_extracted.pdb,Y
BIMRUK_extracted.pdb,M
BIMSIZ01_extracted.pdb,Y
BIMVAV_extracted.pdb,Y
BIMVEZ_extracted.pdb,Y
BIMWEZ_extracted.pdb,M
BIMWID_extracted.pdb,M
BIMYOM_extracted.pdb,Y
BINDOS_extracted.pdb,Y
BINFEM_extracted.pdb,Y
BINFIP_extracted.pdb,Y
BINFOV_extracted.pdb,Y
BINFOW_extracted.pdb,Y
BINGAI_extracted.pdb,Y
BINGEM_extracted.pdb,N
BINHEO_extracted.pdb,Y
BINHUE_extracted.pdb,Y
BINJAM_extracted.pdb,Y
BINJEQ_extracted.pdb,Y
BINJUG_extracted.pdb,Y
BINKAN_extracted.pdb,Y
BINMEQ03_extracted.pdb,Y
BINQAQ_extracted.pdb,Y
BINQUN_extracted.pdb,Y
BINXII_extracted.pdb,Y
BIPCIN_extracted.pdb,Y
BIPDEJ01_extracted.pdb,Y
BIPDIP_extracted.pdb,Y
BIPDOV_extracted.pdb,Y
BIPGOZ_extracted.pdb,Y
BIPHUD_extracted.pdb,M
BIPHUD10_extracted.pdb,Y
BIPJAL_extracted.pdb,M
BIPJAL10_extracted.pdb,Y
BIPKUJ_extracted.pdb,Y
BIPLIY_extracted.pdb,Y
BIPQEZ_extracted.pdb,Y
BIPQID_extracted.pdb,Y
BIPVOO_extracted.pdb,Y
BIPVUU_extracted.pdb,Y
BIPXAC_extracted.pdb,Y
BIPXEG_extracted.pdb,Y
BIPYUX_extracted.pdb,Y
BIQDEN_extracted.pdb,Y
BIQKOE_extracted.pdb,Y
BIQKUK_extracted.pdb,Y
BIQLAR_extracted.pdb,Y
BIQLEV_extracted.pdb,Y
BIQLIZ_extracted.pdb,Y
BIQLOF_extracted.pdb,Y
BIQLUL_extracted.pdb,Y
BIQQAW_extracted.pdb,Y
BIRHOC_extracted.pdb,Y
BIRHUI_extracted.pdb,Y
BIRJAQ_extracted.pdb,Y
BIRJEU_extracted.pdb,Y
BIRJIY_extracted.pdb,Y
BIRJOE_extracted.pdb,Y
BIRJUK_extracted.pdb,Y
BIRKAR_extracted.pdb,Y
BIRLAS_extracted.pdb,Y
BIRPUQ_extracted.pdb,Y
BIRQIF_extracted.pdb,Y
BIRQUR_extracted.pdb,Y
BIRSOK_extracted.pdb,Y
BIRTEE_extracted.pdb,Y
BIRTOO_extracted.pdb,Y
BIRXIM_extracted.pdb,Y
BISDAL_extracted.pdb,Y
BISDEP_extracted.pdb,Y
BISDIT_extracted.pdb,Y
BISDOZ_extracted.pdb,Y
BISJEU01_extracted.pdb,Y
BISJIY01_extracted.pdb,Y
BISJOE01_extracted.pdb,Y
BISKET_extracted.pdb,Y
BISKIZ_extracted.pdb,Y
BISLIA_extracted.pdb,Y
BISMEV14_extracted.pdb,Y
BISMEX_extracted.pdb,Y
BISMIB_extracted.pdb,Y
BISNIC_extracted.pdb,Y
BISNOI_extracted.pdb,Y
BISPUR_extracted.pdb,Y
BISREC_extracted.pdb,Y
BISTEC_extracted.pdb,M
BISTIG_extracted.pdb,M
BISTIG01_extracted.pdb,M
BISVEG_extracted.pdb,Y
BISVOR_extracted.pdb,Y
BISVUX_extracted.pdb,Y
BISWOS_extracted.pdb,Y
BISWUY_extracted.pdb,Y
BISXEJ_extracted.pdb,Y
BISXIN_extracted.pdb,Y
BISYAG_extracted.pdb,Y
BISYEK_extracted.pdb,Y
BISYIO_extracted.pdb,Y
BISYOU_extracted.pdb,Y
BISYUA_extracted.pdb,Y
BISZAH_extracted.pdb,Y
BISZEL_extracted.pdb,Y
BISZIP_extracted.pdb,Y
BISZOV_extracted.pdb,Y
BITGET_extracted.pdb,Y
BITGIX_extracted.pdb,Y
BITGOD_extracted.pdb,Y
BITGUJ_extracted.pdb,Y
BITHOE_extracted.pdb,Y
BITHUK_extracted.pdb,Y
BITJIA_extracted.pdb,Y
BITJOD_extracted.pdb,Y
BITJOG_extracted.pdb,Y
BITJUJ_extracted.pdb,Y
BITKAQ_extracted.pdb,Y
BITLEX01_extracted.pdb,Y
BITLOH_extracted.pdb,Y
BITLUN_extracted.pdb,Y
BITMAU_extracted.pdb,Y
BITMEY_extracted.pdb,Y
BITSEC_extracted.pdb,Y
BITSEC01_extracted.pdb,M
BITSEE_extracted.pdb,Y
BITSOO_extracted.pdb,Y
BITSUU_extracted.pdb,Y
BITTAB_extracted.pdb,Y
BITTIJ_extracted.pdb,Y
BITTOP_extracted.pdb,Y
BITVAD_extracted.pdb,Y
BITYAH_extracted.pdb,Y
BITYEL_extracted.pdb,Y
BITZUB_extracted.pdb,Y
BIVBAL_extracted.pdb,Y
BIVGAR_extracted.pdb,Y
BIVGIZ_extracted.pdb,Y
BIVGUL_extracted.pdb,Y
BIVHEV_extracted.pdb,Y
BIVHEW_extracted.pdb,Y
BIVHOG_extracted.pdb,Y
BIVKAV_extracted.pdb,Y
BIVKEW_extracted.pdb,M
BIVKID_extracted.pdb,Y
BIVKOJ_extracted.pdb,Y
BIVPII_extracted.pdb,Y
BIVQAB_extracted.pdb,Y
BIVQUS_extracted.pdb,M
BIVRUU_extracted.pdb,Y
BIVSIJ_extracted.pdb,Y
BIVSIJ01_extracted.pdb,Y
BIVSIJ02_extracted.pdb,Y
BIVVEK_extracted.pdb,Y
BIVVIO_extracted.pdb,Y
BIVWAF_extracted.pdb,Y
BIVWAH_extracted.pdb,Y
BIVWEJ_extracted.pdb,Y
BIVWEL_extracted.pdb,Y
BIVWIN_extracted.pdb,Y
BIVXUC_extracted.pdb,Y
BIVZOW_extracted.pdb,Y
BIWJAV_extracted.pdb,Y
BIWJOJ_extracted.pdb,Y
BIWNUO_extracted.pdb,Y
BIXBES_extracted.pdb,Y
BIXBIT03_extracted.pdb,Y
BIXBIT04_extracted.pdb,M
BIXBIT11_extracted.pdb,Y
BIXBIT12_extracted.pdb,Y
BIXGEX_extracted.pdb,N
BIXGIB_extracted.pdb,Y
BIXGIY05_extracted.pdb,Y
BIXGIY06_extracted.pdb,Y
BIXGIY07_extracted.pdb,Y
BIXKEZ_extracted.pdb,Y
BIXKID_extracted.pdb,Y
BIXKOJ_extracted.pdb,Y
BIXKUP_extracted.pdb,Y
BIXLAW_extracted.pdb,Y
BIXLEA_extracted.pdb,Y
BIXLIE_extracted.pdb,Y
BIXLIG_extracted.pdb,Y
BIXLOK_extracted.pdb,Y
BIXMOK_extracted.pdb,Y
BIXMON_extracted.pdb,Y
BIXMUT_extracted.pdb,Y
BIXNUU_extracted.pdb,N
BIXPOQ_extracted.pdb,Y
BIXPUW_extracted.pdb,Y
BIXQAD_extracted.pdb,Y
BIXQIL_extracted.pdb,Y
BIXSIL_extracted.pdb,Y
BIXXIQ_extracted.pdb,Y
BIXXUE_extracted.pdb,Y
BIXYAJ_extracted.pdb,N
BIXZIS_extracted.pdb,Y
BIYBES_extracted.pdb,Y
BIYBET_extracted.pdb,Y
BIYBIW_extracted.pdb,Y
BIYBIX_extracted.pdb,Y
BIYBOC_extracted.pdb,Y
BIYBOD_extracted.pdb,Y
BIYBUI_extracted.pdb,Y
BIYBUJ_extracted.pdb,Y
BIYCAQ_extracted.pdb,Y
BIYCES_extracted.pdb,Y
BIYCES01_extracted.pdb,Y
BIYCEU_extracted.pdb,Y
BIYCUK_extracted.pdb,Y
BIYDAR_extracted.pdb,Y
BIYDEV_extracted.pdb,Y
BIYHOI_extracted.pdb,Y
BIYNIG01_extracted.pdb,Y
BIYNUU_extracted.pdb,Y
BIYPEG_extracted.pdb,Y
BIYPIK_extracted.pdb,Y
BIYPUU_extracted.pdb,Y
BIYPUW_extracted.pdb,Y
BIYQAD_extracted.pdb,Y
BIYRAD_extracted.pdb,Y
BIYRIM_extracted.pdb,Y
BIYROS_extracted.pdb,Y
BIYRUY_extracted.pdb,Y
BIYSAF_extracted.pdb,Y
BIYSEH01_extracted.pdb,Y
BIYSEH10_extracted.pdb,Y
BIYSEJ_extracted.pdb,Y
BIYSIN_extracted.pdb,Y
BIYSIN01_extracted.pdb,Y
BIYVEL_extracted.pdb,Y
BIYYAC_extracted.pdb,Y
BIYYIT_extracted.pdb,N
BIYZOA_extracted.pdb,Y
BIZCOC_extracted.pdb,M
BIZDEU_extracted.pdb,Y
BIZDIX_extracted.pdb,M
BIZDOE_extracted.pdb,Y
BIZFAR_extracted.pdb,M
BIZFEW_extracted.pdb,Y
BIZFIA_extracted.pdb,Y
BIZFIB_extracted.pdb,Y
BIZFOG_extracted.pdb,Y
BIZFOH_extracted.pdb,Y
BIZGEX_extracted.pdb,Y
BIZGUO_extracted.pdb,Y
BIZMAZ_extracted.pdb,Y
BIZMUU_extracted.pdb,N
BIZNAB_extracted.pdb,N
BIZNEE_extracted.pdb,Y
BIZNII_extracted.pdb,Y
BIZPIL_extracted.pdb,N
BIZQEI_extracted.pdb,Y
BIZVAJ_extracted.pdb,N
BIZVEN_extracted.pdb,N
BIZVIR_extracted.pdb,N
BIZWOW_extracted.pdb,M
BIZWOX_extracted.pdb,Y
BIZXAK_extracted.pdb,Y
BIZYAL_extracted.pdb,Y
BIZYEP_extracted.pdb,Y
BIZYIT_extracted.pdb,Y
BIZZUF_extracted.pdb,M
BKULAC_extracted.pdb,M
BLASAL_extracted.pdb,M
BLASAL01_extracted.pdb,M
BMOMOR_extracted.pdb,Y
BNMIER_extracted.pdb,M
BNTIGA_extracted.pdb,M
BOANDR_extracted.pdb,Y
BOBBOK_extracted.pdb,Y
BOBCIF_extracted.pdb,Y
BOBFII_extracted.pdb,Y
BOBFOO_extracted.pdb,N
BOBHAC_extracted.pdb,Y
BOBHEH_extracted.pdb,N
BOBKUZ_extracted.pdb,Y
BOBLUA_extracted.pdb,Y
BOBMEM_extracted.pdb,Y
BOBNAI_extracted.pdb,Y
BOBNEM_extracted.pdb,Y
BOBNEM01_extracted.pdb,Y
BOBNOW_extracted.pdb,Y
BOBPOY_extracted.pdb,Y
BOBPUE_extracted.pdb,N
BOBQAL_extracted.pdb,N
BOBQEP_extracted.pdb,Y
BOBQIT_extracted.pdb,Y
BOBQOA_extracted.pdb,Y
BOBQOZ_extracted.pdb,Y
BOBQUF_extracted.pdb,Y
BOBQUG_extracted.pdb,Y
BOBRAN_extracted.pdb,Y
BOBTIX_extracted.pdb,Y
BOBTOD_extracted.pdb,Y
BOBTUJ_extracted.pdb,Y
BOBXUN_extracted.pdb,N
BOBYAU_extracted.pdb,Y
BOBYIC_extracted.pdb,Y
BOBYOH_extracted.pdb,M
BOBZAV_extracted.pdb,Y
BOBZEZ_extracted.pdb,Y
BOCBAW_extracted.pdb,N
BOCBAY_extracted.pdb,Y
BOCGIL_extracted.pdb,Y
BOCGUX_extracted.pdb,Y
BOCHEI_extracted.pdb,Y
BOCHME_extracted.pdb,Y
BOCHOO_extracted.pdb,Y
BOCHOS_extracted.pdb,Y
BOCJAG_extracted.pdb,Y
BOCJUZ_extracted.pdb,Y
BOCLAH_extracted.pdb,Y
BOCLEL_extracted.pdb,Y
BOCLIP_extracted.pdb,Y
BOCLOV_extracted.pdb,Y
BOCQUH_extracted.pdb,Y
BOCRAO_extracted.pdb,Y
BOCWUN_extracted.pdb,Y
BOCXOI_extracted.pdb,Y
BODBUT_extracted.pdb,N
BODCAA_extracted.pdb,Y
BODCEE_extracted.pdb,N
BODCII_extracted.pdb,N
BODCOO_extracted.pdb,N
BODCUU_extracted.pdb,N
BODDAB_extracted.pdb,N
BODDEF_extracted.pdb,N
BODDIJ_extracted.pdb,N
BODDOP_extracted.pdb,N
BODDUV_extracted.pdb,N
BODFEH_extracted.pdb,Y
BODJOT_extracted.pdb,N
BODSOE_extracted.pdb,Y
BODSUK_extracted.pdb,Y
BODTAR_extracted.pdb,Y
BODVIB_extracted.pdb,Y
BODVOH_extracted.pdb,Y
BODVUN_extracted.pdb,Y
BODWAU_extracted.pdb,Y
BODYAV_extracted.pdb,Y
BODZOK_extracted.pdb,Y
BODZUP_extracted.pdb,Y
BOFBAA_extracted.pdb,Y
BOFBOO_extracted.pdb,N
BOFBUU_extracted.pdb,N
BOFCAB_extracted.pdb,Y
BOFCAC_extracted.pdb,Y
BOFCOP_extracted.pdb,N
BOFDAD_extracted.pdb,Y
BOFGUA_extracted.pdb,Y
BOFJUD_extracted.pdb,Y
BOFKAI_extracted.pdb,M
BOFKEM_extracted.pdb,M
BOFNAL_extracted.pdb,Y
BOFTAR_extracted.pdb,M
BOFTAR01_extracted.pdb,M
BOFTAR10_extracted.pdb,M
BOFTOF_extracted.pdb,Y
BOFWEY01_extracted.pdb,M
BOGMER_extracted.pdb,Y
BOGQUK_extracted.pdb,Y
BOGREV_extracted.pdb,Y
BOGREV01_extracted.pdb,Y
BOGREW_extracted.pdb,Y
BOGRIZ_extracted.pdb,Y
BOGROF_extracted.pdb,Y
BOGRUL_extracted.pdb,Y
BOGTEX_extracted.pdb,Y
BOGTIB_extracted.pdb,Y
BOGTOH_extracted.pdb,Y
BOGVUP_extracted.pdb,Y
BOGWEA_extracted.pdb,Y
BOGWIE_extracted.pdb,Y
BOGYUS_extracted.pdb,Y
BOGZON_extracted.pdb,Y
BOHFIP_extracted.pdb,Y
BOHFOV_extracted.pdb,Y
BOHJIR_extracted.pdb,Y
BOHKAL_extracted.pdb,Y
BOHMIW_extracted.pdb,Y
BOHMUH_extracted.pdb,Y
BOHMUI_extracted.pdb,Y
BOHNAP_extracted.pdb,Y
BOHNET_extracted.pdb,Y
BOHNIX_extracted.pdb,Y
BOHNOD_extracted.pdb,Y
BOJCIM_extracted.pdb,Y
BOJDIO_extracted.pdb,Y
BOJMIW_extracted.pdb,M
BOJMOC_extracted.pdb,M
BOJMUI_extracted.pdb,M
BOJTID_extracted.pdb,Y
BOJVUS_extracted.pdb,Y
BOJWIG01_extracted.pdb,Y
BOJWIG11_extracted.pdb,Y
BOJWON_extracted.pdb,Y
BOJXIJ_extracted.pdb,Y
BOJXOP_extracted.pdb,Y
BOJXUV_extracted.pdb,N
BOKFEO_extracted.pdb,N
BOKFUD_extracted.pdb,M
BOKGAK_extracted.pdb,M
BOKGEO_extracted.pdb,M
BOKSOL_extracted.pdb,Y
BOKTUS_extracted.pdb,Y
BOKVAA_extracted.pdb,Y
BOLBOT01_extracted.pdb,Y
BOLDUD_extracted.pdb,Y
BOLFAL_extracted.pdb,Y
BOLFEP_extracted.pdb,Y
BOLFIT_extracted.pdb,Y
BOLKIX_extracted.pdb,Y
BOLKOD_extracted.pdb,Y
BOLMEV_extracted.pdb,Y
BOLMIZ_extracted.pdb,Y
BOLMIZ01_extracted.pdb,Y
BOLMIZ02_extracted.pdb,Y
BOLMOF_extracted.pdb,Y
BOLMUL_extracted.pdb,Y
BOLPID_extracted.pdb,Y
BOLPOJ_extracted.pdb,Y
BOLPUP_extracted.pdb,Y
BOLWOQ_extracted.pdb,Y
BOLYUX_extracted.pdb,Y
BOMBIC10_extracted.pdb,Y
BOMCUD_extracted.pdb,Y
BOMDAK_extracted.pdb,Y
BOMDEO_extracted.pdb,Y
BOMFAM_extracted.pdb,Y
BOMGAN_extracted.pdb,Y
BOMGOB_extracted.pdb,Y
BOMJIY_extracted.pdb,Y
BOMJOE_extracted.pdb,Y
BOMKAR_extracted.pdb,Y
BOMKEU_extracted.pdb,M
BOMKIY_extracted.pdb,M
BOMLIZ_extracted.pdb,M
BOMMIB_extracted.pdb,Y
BOMPOJ_extracted.pdb,M
BOMPUP_extracted.pdb,M
BOMQAW_extracted.pdb,M
BOMQOL_extracted.pdb,Y
BOMSIG_extracted.pdb,M
BOMTED_extracted.pdb,M
BOMWIK_extracted.pdb,Y
BOMXAD_extracted.pdb,Y
BOMXAE_extracted.pdb,Y
BONFIU_extracted.pdb,Y
BONFOA_extracted.pdb,Y
BONFUG_extracted.pdb,Y
BONHES_extracted.pdb,Y
BONHUJ_extracted.pdb,Y
BONJAR_extracted.pdb,Y
BONJEV_extracted.pdb,Y
BONMIA_extracted.pdb,Y
BONMIA01_extracted.pdb,Y
BONNID_extracted.pdb,Y
BONPUR_extracted.pdb,Y
BONSAY_extracted.pdb,Y
BONSAY10_extracted.pdb,Y
BONSII_extracted.pdb,Y
BONWIM_extracted.pdb,Y
BONXAF_extracted.pdb,Y
BONXEJ_extracted.pdb,Y
BONXOT_extracted.pdb,N
BONXUZ_extracted.pdb,Y
BONYUA_extracted.pdb,Y
BONZEL_extracted.pdb,Y
BOPBEP_extracted.pdb,Y
BOPBIR_extracted.pdb,Y
BOPCAM_extracted.pdb,Y
BOPDUG_extracted.pdb,Y
BOPFAO01_extracted.pdb,Y
BOPFET_extracted.pdb,Y
BOPFIX_extracted.pdb,Y
BOPGAO_extracted.pdb,Y
BOPGAQ_extracted.pdb,Y
BOPGOE_extracted.pdb,Y
BOPGUK_extracted.pdb,Y
BOPHUK_extracted.pdb,Y
BOPJEW_extracted.pdb,Y
BOPJIA_extracted.pdb,Y
BOPJOG_extracted.pdb,Y
BOPKEW01_extracted.pdb,Y
BOPKUM_extracted.pdb,N
BOPLAU_extracted.pdb,Y
BOPLIC_extracted.pdb,Y
BOPLOI_extracted.pdb,Y
BOPMAU_extracted.pdb,Y
BOPMEY_extracted.pdb,Y
BOPNAV_extracted.pdb,M
BOPNAV10_extracted.pdb,Y
BOPNEZ10_extracted.pdb,Y
BOPNUP01_extracted.pdb,Y
BOPQIG_extracted.pdb,Y
BOPREF_extracted.pdb,Y
BOPREO_extracted.pdb,Y
BOPROP_extracted.pdb,Y
BOPSAC_extracted.pdb,Y
BOPSEG_extracted.pdb,Y
BOPTOR_extracted.pdb,Y
BOPVOS_extracted.pdb,Y
BOPWEJ_extracted.pdb,Y
BOPXOT_extracted.pdb,Y
BOPYUC_extracted.pdb,Y
BOQBIT_extracted.pdb,Y
BOQBUG_extracted.pdb,N
BOQCAN_extracted.pdb,Y
BOQDES_extracted.pdb,Y
BOQFET_extracted.pdb,Y
BOQJEW_extracted.pdb,Y
BOQKEX_extracted.pdb,Y
BOQPII_extracted.pdb,Y
BOQQOP_extracted.pdb,Y
BOQREG_extracted.pdb,Y
BOQSEF_extracted.pdb,N
BOQSIJ_extracted.pdb,Y
BOQSUV_extracted.pdb,Y
BOQTAC_extracted.pdb,Y
BOQTIK_extracted.pdb,Y
BOQVUY_extracted.pdb,Y
BOQWEJ_extracted.pdb,Y
BOQXEM_extracted.pdb,Y
BOQXUC_extracted.pdb,Y
BOQYAJ_extracted.pdb,Y
BOQYEN_extracted.pdb,Y
BORBUH_extracted.pdb,Y
BORCAO_extracted.pdb,Y
BORCAO01_extracted.pdb,Y
BORGEW_extracted.pdb,Y
BORGOG_extracted.pdb,Y
BORGUM_extracted.pdb,Y
BORKID_extracted.pdb,Y
BORKOJ_extracted.pdb,Y
BORKUP_extracted.pdb,Y
BORNIF_extracted.pdb,Y
BORQUV_extracted.pdb,Y
BORRAC_extracted.pdb,Y
BORREG_extracted.pdb,Y
BORRUW_extracted.pdb,Y
BORTAD_extracted.pdb,Y
BOSBUI_extracted.pdb,N
BOSCUH_extracted.pdb,M
BOSDAO_extracted.pdb,M
BOSDES_extracted.pdb,M
BOSDIW_extracted.pdb,M
BOSDOC_extracted.pdb,M
BOSFEV_extracted.pdb,Y
BOSFIZ_extracted.pdb,M
BOSGOH_extracted.pdb,Y
BOSHAU_extracted.pdb,Y
BOSLAX_extracted.pdb,Y
BOSLIF_extracted.pdb,Y
BOSMAY_extracted.pdb,N
BOSMEC_extracted.pdb,N
BOSMIG_extracted.pdb,N
BOSNUU_extracted.pdb,N
BOSROS_extracted.pdb,Y
BOSSAF_extracted.pdb,Y
BOSSEJ_extracted.pdb,Y
BOSTEJ_extracted.pdb,Y
BOSTUA_extracted.pdb,Y
BOTDAP_extracted.pdb,Y
BOTGOG_extracted.pdb,Y
BOTGOI_extracted.pdb,Y
BOTHOJ_extracted.pdb,Y
BOTHOJ01_extracted.pdb,Y
BOTJAX_extracted.pdb,Y
BOTJOL_extracted.pdb,Y
BOTKAY_extracted.pdb,Y
BOTLON_extracted.pdb,Y
BOTMUT_extracted.pdb,Y
BOTNAA_extracted.pdb,Y
BOTNEE_extracted.pdb,Y
BOTPUX_extracted.pdb,Y
BOTROS_extracted.pdb,Y
BOTRUY_extracted.pdb,Y
BOTRUY01_extracted.pdb,Y
BOTSAF_extracted.pdb,Y
BOTSUZ_extracted.pdb,N
BOTXEP_extracted.pdb,Y
BOTXIS_extracted.pdb,Y
BOTXOY_extracted.pdb,Y
BOTXUE_extracted.pdb,Y
BOTYIU_extracted.pdb,Y
BOTYIU01_extracted.pdb,Y
BOTZOA_extracted.pdb,Y
BOVBOE_extracted.pdb,Y
BOVBUK01_extracted.pdb,Y
BOVBUL_extracted.pdb,Y
BOVCEW_extracted.pdb,Y
BOVCIA_extracted.pdb,Y
BOVCIZ01_extracted.pdb,Y
BOVCOF01_extracted.pdb,Y
BOVDIA_extracted.pdb,Y
BOVDOG_extracted.pdb,Y
BOVFAU_extracted.pdb,Y
BOVMEG_extracted.pdb,Y
BOVQAE_extracted.pdb,Y
BOVQAG_extracted.pdb,Y
BOVQEK_extracted.pdb,Y
BOVQIO_extracted.pdb,Y
BOVQOU_extracted.pdb,Y
BOVQUA_extracted.pdb,Y
BOVRAH_extracted.pdb,Y
BOVREL_extracted.pdb,Y
BOVRIP_extracted.pdb,Y
BOVROT_extracted.pdb,N
BOVROV_extracted.pdb,Y
BOVSEM_extracted.pdb,Y
BOVTIR_extracted.pdb,Y
BOVTOW_extracted.pdb,Y
BOVTOX_extracted.pdb,Y
BOVTUC_extracted.pdb,N
BOVTUD_extracted.pdb,Y
BOVVAK_extracted.pdb,Y
BOVVAL_extracted.pdb,Y
BOVVIS_extracted.pdb,Y
BOVXOA_extracted.pdb,N
BOVYOB_extracted.pdb,Y
BOVYUH_extracted.pdb,Y
