author,number,DOI,CSD,solvent,disorder
Wang,None,,HTMTZC,n,n
Wang,None,,HUBDUD,n,n
Wang,1017903,,HUBRUT,n,n
Wang,1017904,,HUBSAA,n,n
Wang,149502,,HUBXAD,n,n
Wang,149503,,HUBXEH,y,y
Wang,149503,,HUBXEH01,y,y
Wang,1009513,,HUCDIU,n,n
Wang,1009514,,HUCDOA,n,n
Wang,942684,,HUCHEU,y,n
Wang,942685,,HUCHEU01,y,n
Wang,968387,,HUCJIA,y,y
Wang,747188,,HUCSAA,y,n
Wang,747196,,HUCTEF,y,n
Wang,747197,,HUCTIJ,n,n
Wang,747216,,HUCXOT,y,n
Wang,747257,,HUDBUE,n,n
Wang,747258,,HUDCAL,n,n
Wang,747346,,HUDKUN,n,n
Wang,747189,,HUDPUS,y,n
Wang,766703,,HUDSUV,n,n
Wang,766709,,HUDVEI,n,n
Wang,966224,,HUDWIO,y,n
Wang,766725,,HUDYOV,y,n
Wang,766740,,HUFDAO,n,n
Wang,766742,,HUFDIW,n,n
Wang,766744,,HUFDUI,y,n
Wang,766750,,HUFGIZ,n,n
Wang,1037357,,HUFLAX,n,n
Wang,766788,,HUFQIJ,n,n
Wang,766790,,HUFQUV,y,n
Wang,766792,,HUFREG,n,n
Wang,766800,,HUFTAE,n,n
Wang,766823,,HUFYOX,y,n
Wang,262622,,HUGCIW,n,n
Wang,766845,,HUGFEV,n,n
Wang,766853,,HUGGUM,n,n
Wang,602821,,HUGHAT,y,n
Wang,766854,,HUGHEX,y,n
Wang,None,,HUGHIA,y,n
Wang,1054937,,HUGJUQ,n,y
Wang,None,,HUGKAV,y,n
Wang,1047789,,HUGKAX,y,y
Wang,756209,,HUGLOL,y,n
Wang,756209,,HUGLOL01,y,n
Wang,766883,,HUGQAC,y,y
Wang,856930,,HUGQAC01,y,y
Wang,766912,,HUGRAD,y,n
Wang,1060439,,HUGXOY,y,n
Wang,1060440,,HUGXUE,y,n
Wang,1060441,,HUGYAL,y,n
Wang,1060442,,HUGYEP,y,n
Wang,1013828,,HUHKAY,y,n
Wang,1013827,,HUHKEC,n,n
Wang,1013829,,HUHKIG,y,n
Wang,1057332,,HUHKUS,y,n
Wang,992745,,HUHLAZ,y,n
Wang,1405318,,HUHNEF,y,n
Wang,1402916,,HUHYAM,n,n
Wang,1402917,,HUHYEQ,n,n
Wang,1402918,,HUHYIU,n,n
Wang,1049299,,HUHYOA,n,n
Wang,729041,,HUJBEU,n,n
Wang,729042,,HUJBIY,y,n
Wang,1048816,,HUJBIZ,n,n
Wang,761259,,HUJBOE,n,n
Wang,198455,,HUJBUJ,n,n
Wang,198458,,HUJCEU,n,n
Wang,198459,,HUJCIY,n,n
Wang,198460,,HUJCOE,n,n
Wang,721328,,HUJDUM,n,n
Wang,686873,,HUJFAU,n,n
Wang,1401014,,HUJHAX,y,y
Wang,1054654,,HUJLIJ,y,n
Wang,1057787,,HUJMAC,n,n
Wang,1057788,,HUJMEG,n,n
Wang,1057789,,HUJMIK,n,n
Wang,1057790,,HUJMOQ,n,n
Wang,1051367,,HUJTEN,n,n
Wang,1051368,,HUJTIR,n,n
Wang,1051369,,HUJTOX,n,n
Wang,1051370,,HUJTUD,n,y
Wang,1051371,,HUJVAL,n,y
Wang,1029027,,HUKHUR01,y,n
Wang,1863597,,HUKNIL01,n,n
Wang,720535,,HUKPAF,n,n
Wang,729967,,HUKZOD,n,n
Wang,1000811,,HULBUN,n,n
Wang,1000816,,HULCAU,n,n
Wang,1000827,,HULCEY,n,n
Wang,1000817,,HULCIC,n,n
Wang,200744,,HULFUP,n,y
Wang,1411038,,HULJOP,y,y
Wang,949571,,HULNOT,y,n
Wang,1037328,,HULXIX,n,n
Wang,1039568,,HULXOD,n,n
Wang,1039569,,HULXUJ,y,n
Wang,1041228,,HULYAQ,n,n
Wang,202317,,HUMHOM,y,n
Wang,612145,,HUMHUT,n,n
Wang,202328,,HUMKUV,n,n
Wang,202328,,HUMKUV01,n,n
Wang,644076,,HUMLOR,n,n
Wang,675333,,HUMMEI,n,n
Wang,713975,,HUMRIR01,n,n
Wang,202366,,HUMTIS,y,n
Wang,1400424,,HUNFUT,n,n
Wang,762934,,HUNQAJ,n,n
Wang,1436314,,HUQMEN,n,n
Wang,1436315,,HUQMIR,n,n
Wang,1410373,,HURCAA,n,n
Wang,178448,,HURCAY,y,y
Wang,178450,,HURCIG,y,y
Wang,178451,,HURCOM,y,n
Wang,1422319,,HURJEL,n,n
Wang,1423197,,HURJIP,y,n
Wang,1415232,,HURTOF,y,n
Wang,1412154,,HURZOL,y,n
Wang,755245,,HUSBED,y,n
Wang,1051899,,HUSCEF,n,n
Wang,1418323,,HUSFAE,y,n
Wang,1025469,,HUSPOC,n,n
Wang,981829,,HUSYIF,y,n
Wang,981827,,HUSYOL,y,y
Wang,981828,,HUSYUR,y,n
Wang,None,,HUTDOP,n,n
Wang,1039560,,HUTJUD,y,n
Wang,929012,,HUTNIV,y,n
Wang,192772,,HUTXEZ,y,n
Wang,192773,,HUTXID,n,n
Wang,993698,,HUTYIG,y,n
Wang,993707,,HUTYOM,y,n
Wang,156111,,HUVGIO,y,n
Wang,993089,,HUVGIQ,y,n
Wang,993694,,HUVGOW,y,n
Wang,993695,,HUVGUC,y,n
Wang,993685,,HUVHAJ,n,n
Wang,1436742,,HUWBAE,n,n
Wang,207339,,HUWWAX,n,n
Wang,207340,,HUWWEB,n,n
Wang,207341,,HUWWIF,n,n
Wang,207342,,HUWWOL,n,n
Wang,1061494,,HUXGUE,n,n
Wang,765386,,HUXKER,y,n
Wang,1421949,,HUXWEE,n,n
Wang,749905,,HUXXOO,y,y
Wang,749599,,HUXXUU,n,n
Wang,1063144,,HUXZOR,y,n
Wang,1063149,,HUXZUX,y,n
Wang,1051265,,HUYKIX,n,n
Wang,786781,,HUYVIH,n,n
Wang,1437080,,HUZBUB,y,y
Wang,1437081,,HUZCAI,y,n
Wang,209963,,HUZDAH,n,y
Wang,1425910,,HUZFUF,n,n
Wang,1412199,,HUZGIU,n,n
Wang,1412199,,HUZGIU01,n,n
Wang,1412200,,HUZGOA,n,n
Wang,1412201,,HUZGUG,n,n
Wang,1412202,,HUZHAN,n,n
Wang,1432669,,HUZMAS,n,n
Wang,1425909,,HUZMEW,n,n
Wang,1178940,,HXMAZB,n,n
Wang,1031308,,HXQUIN15,n,n
Wang,809079,,IBACAR,y,n
Wang,1474582,,IBAFAV,n,y
Wang,1460861,,IBAGUQ,y,y
Wang,257359,,IBALUT01,n,n
Wang,1439578,,IBALUV,n,n
Wang,1436255,,IBASEM,y,n
Wang,799619,,IBECUO01,n,n
Wang,822099,,IBEHAA,n,y
Wang,1450004,,IBEHAA01,n,y
Wang,965038,,IBEMOU,n,n
Wang,965039,,IBEMOU01,n,n
Wang,965040,,IBENAH,n,n
Wang,965041,,IBENEL,n,n
Wang,1421500,,IBENIM01,n,n
Wang,965042,,IBENIP,n,y
Wang,965043,,IBENOV,n,y
Wang,965044,,IBENOV01,n,y
Wang,996670,,IBEPAJ,y,y
Wang,982491,,IBEVAP,n,n
Wang,144260,,IBEYAP,n,n
Wang,1510988,,IBIMAK,n,n
Wang,1510994,,IBIMEO,n,n
Wang,1511153,,IBIMIS,n,n
Wang,1511238,,IBINAL,n,n
Wang,161859,,IBONUI,n,n
Wang,161860,,IBOPAQ,n,n
Wang,1504615,,IBUCAM,n,n
Wang,1502811,,IBUFOD,n,n
Wang,1502865,,IBUFUJ,n,n
Wang,186477,,IBUPEB,y,n
Wang,773660,,IBUVUY,y,n
Wang,244746,,ICACAR,y,n
Wang,170287,,ICAHEZ,n,n
Wang,154227,,ICAVAJ,n,n
Wang,154227,,ICAVAJ01,n,n
Wang,174950,,ICAVEN,n,n
Wang,809655,,ICEMIO,n,n
Wang,792764,,ICERAL,y,n
Wang,849135,,ICERIT,y,n
Wang,226885,,ICIKUB,n,n
Wang,235989,,ICILAI,n,n
Wang,966204,,ICILAI01,n,n
Wang,281327,,ICILUC,n,n
Wang,602820,,ICIMOX,y,n
Wang,1492579,,ICIXEA,n,y
Wang,807786,,ICONUL,y,n
Wang,1479347,,ICOPAU,n,n
Wang,1479348,,ICOPEY,y,n
Wang,288108,,ICOPUM,n,n
Wang,821489,,ICOPUN,n,n
Wang,288109,,ICOQAT,n,n
Wang,821490,,ICOQAU,n,n
Wang,1422846,,ICOQAU01,n,n
Wang,1505035,,ICOXAC,y,n
Wang,770779,,ICOXEF,y,n
Wang,701381,,ICOXUV,y,y
Wang,1400240,,ICUFEU,y,y
Wang,1450214,,ICUFIY,y,n
Wang,1452298,,ICUFOE,y,n
Wang,856469,,ICUHOF,y,n
Wang,856470,,ICUHUL,n,n
Wang,164267,,ICURUT,n,n
Wang,164268,,ICUSAA,n,n
Wang,1498507,,ICUSIL,n,n
Wang,1504789,,ICUSUX,n,n
Wang,809110,,ICUZOX,y,y
Wang,284281,,IDAYAO,y,n
Wang,608608,,IDAZIX,n,n
Wang,1846305,,IDENEN,n,y
Wang,1846307,,IDENIR,n,n
Wang,1846421,,IDENOX,n,n
Wang,280988,,IDEXIZ,n,n
Wang,280989,,IDEXOF,n,n
Wang,273870,,IDICOO,n,n
Wang,273871,,IDICUU,n,n
Wang,891108,,IDIDAC,y,n
Wang,891107,,IDIDEG,n,n
Wang,283456,,IDIKOW,y,n
Wang,954219,,IDISEV,n,n
Wang,954220,,IDISIZ,n,n
Wang,954224,,IDITEW,n,n
Wang,610912,,IDIVEX,y,y
Wang,954233,,IDIWAV,n,n
Wang,610917,,IDIWEY,n,n
Wang,891647,,IDIWEZ,y,n
Wang,1845358,,IDIYUS,n,n
Wang,1845359,,IDIZAZ,n,n
Wang,1845360,,IDIZED,n,n
Wang,610933,,IDIZIF,y,n
Wang,610934,,IDIZOL,y,n
Wang,611202,,IDODEL,n,n
Wang,611220,,IDOFAJ,n,n
Wang,611218,,IDOFEN,n,n
Wang,899093,,IDOHAM,y,n
Wang,272825,,IDOHEP,n,n
Wang,611203,,IDOJER,y,n
Wang,604550,,IDOKAO,y,y
Wang,1850738,,IDOKEU,y,n
Wang,954302,,IDOMEV,y,n
Wang,613569,,IDONIZ,n,n
Wang,613572,,IDOPAT,y,n
Wang,613579,,IDOQIC,y,n
Wang,613625,,IDOSUQ,n,n
Wang,1860477,,IDOTON,n,n
Wang,1813364,,IDOVEF,n,n
Wang,926465,,IDOVII,n,n
Wang,1813762,,IDOVIJ,n,n
Wang,613640,,IDOWUU01,n,y
Wang,613783,,IDOZOR,y,n
Wang,1577495,,IDOZOT,n,n
Wang,1811268,,IDUBIV,y,y
Wang,613790,,IDUBUF,y,n
Wang,1036346,,IDUDOB01,n,n
Wang,613813,,IDUHEV,n,n
Wang,613815,,IDUHOF,y,n
Wang,164793,,IDUJOG,n,n
Wang,613820,,IDUJOH,y,y
Wang,1836280,,IDUJUP,n,n
Wang,1836281,,IDUKAW,n,n
Wang,613855,,IDUREF,y,n
Wang,613858,,IDURUV,y,n
Wang,613859,,IDUSAC,y,n
Wang,613861,,IDUSIK01,y,n
Wang,613863,,IDUSUW,y,n
Wang,906165,,IDUVIO,y,y
Wang,1406101,,IDUVUB,n,n
Wang,1556898,,IDUWAI,n,n
Wang,1556899,,IDUWEM,n,n
Wang,1406103,,IDUWIQ,n,n
Wang,1556728,,IDUXAJ,y,n
Wang,1406102,,IDUXIR,y,n
Wang,1830714,,IDUXUD,y,n
Wang,1830716,,IDUYAK,y,n
Wang,292638,,IDUZOX,y,y
Wang,614881,,IDUZUD,y,n
Wang,604250,,IFABUN,y,n
Wang,1818074,,IFABUP,n,n
Wang,614880,,IFACOI,y,n
Wang,604922,,IFACOI01,y,n
Wang,1835150,,IFADEB,n,n
Wang,293796,,IFAFEB,n,n
Wang,1815998,,IFAGAA,n,n
Wang,292361,,IFAJIJ,n,n
Wang,298211,,IFAWOC,n,n
Wang,1574176,,IFERIX,n,n
Wang,1849888,,IFETAR,y,n
Wang,663170,,IFIMUG,y,n
Wang,663171,,IFINAN,y,y
Wang,663172,,IFINER,y,n
Wang,663173,,IFINIV,y,y
Wang,954850,,IFITEY,n,n
Wang,954851,,IFITIC,n,n
Wang,1577556,,IFOFER,y,n
Wang,1861199,,IFOLAT,n,n
Wang,1861200,,IFOLEX,n,n
Wang,1496976,,IFOMEY,n,n
Wang,954879,,IFOSAZ,y,n
Wang,1832632,,IFOSEE,n,n
Wang,1561563,,IFOTIJ,y,n
Wang,1561564,,IFOTOP,y,n
Wang,1561565,,IFOTUV,y,n
Wang,954889,,IFOVOQ,n,n
Wang,1815250,,IFULIH,y,n
Wang,1815251,,IFULON,y,n
Wang,1815252,,IFULUT,y,n
Wang,1827079,,IFUNIJ,y,n
Wang,709300,,IFUPAB,y,n
Wang,1820346,,IFUPEH,n,n
Wang,918214,,IFUPOQ,n,n
Wang,918213,,IFUPUW,n,n
Wang,918212,,IFUQAD,n,n
Wang,918211,,IFUQEH,n,n
Wang,709307,,IFUQIK,n,n
Wang,918210,,IFUQIL,n,n
Wang,918209,,IFUQOR,n,n
Wang,709311,,IFUREH,n,n
Wang,1853088,,IFUROT,n,n
Wang,1853090,,IFURUZ,n,n
Wang,709315,,IFUSAE,n,n
Wang,709316,,IFUSEI,n,n
Wang,709317,,IFUSIM,y,n
Wang,709320,,IFUTAF,n,n
Wang,1827733,,IFUVUD,y,y
Wang,1834907,,IFUXIT,n,n
Wang,1834908,,IFUXOZ,n,n
Wang,1834909,,IFUXUF,n,n
Wang,1837526,,IFUYUG,n,n
Wang,1837527,,IFUZAN,n,n
Wang,1819978,,IGACUR,n,n
Wang,709438,,IGAJUW,n,n
Wang,709439,,IGAKAD,n,n
Wang,1817480,,IGALOU,n,n
Wang,709451,,IGAMIN,n,n
Wang,709690,,IGASIT,n,n
Wang,709692,,IGATAM,y,n
Wang,603496,,IGATEQ,n,n
Wang,833121,,IGAVAP,n,n
Wang,1063162,,IGEBIH,n,n
Wang,1063163,,IGEBON,n,n
Wang,1063164,,IGEBUT,n,n
Wang,1015116,,IGEFEH,n,n
Wang,1038131,,IGEGUY,y,n
Wang,1047217,,IGEJOV,y,y
Wang,1063244,,IGENAL,y,n
Wang,699217,,IGEPAM,n,n
Wang,699219,,IGEPEQ,n,n
Wang,1063260,,IGEVEX,n,n
Wang,1063261,,IGEVIB,n,n
Wang,None,,IGEYUO,y,n
Wang,1052024,,IGEZUR,y,y
Wang,1052025,,IGIBAD,n,n
Wang,1052026,,IGIBEH,y,y
Wang,1052027,,IGIBIL,y,y
Wang,1052028,,IGIBOR,y,y
Wang,1063262,,IGICIM,n,n
Wang,None,,IGIYEC,n,n
Wang,263802,,IGURIM,y,n
Wang,633015,,IGUROS,y,n
Wang,633016,,IGURUY,y,n
Wang,1036643,,IHABEA,y,n
Wang,1030981,,IHAKUZ,y,y
Wang,1030982,,IHALAG,n,y
Wang,1030983,,IHALAG01,n,n
Wang,747025,,IHEDOP,n,n
Wang,982691,,IHEROE,n,y
Wang,1063678,,IHIKAN,n,n
Wang,198854,,IHOGER,n,n
Wang,198855,,IHOGIV,n,n
Wang,198856,,IHOGOB,n,n
Wang,198857,,IHOGUH,n,n
Wang,198858,,IHOHAO,n,n
Wang,198859,,IHOHES,y,n
Wang,1037976,,IHOLUO,n,n
Wang,1037944,,IHOMAV,y,n
Wang,1012212,,IHOYEL,n,n
Wang,1012214,,IHOZAI,n,n
Wang,180980,,IHOZEK,n,y
Wang,956459,,IHUJUS,y,y
Wang,899197,,IHUMAB,y,n
Wang,899189,,IHUMEF,y,n
Wang,899188,,IHUMIJ,y,n
Wang,899187,,IHUMOP,y,n
Wang,898478,,IHUMUV,y,n
Wang,952580,,IHUQOT,n,n
Wang,993218,,IJABEC,n,n
Wang,1044516,,IJACAZ,n,n
Wang,1045674,,IJACED,n,n
Wang,1045675,,IJACIH,n,n
Wang,792210,,IJEBAB,n,n
Wang,1422600,,IJEJAK,n,n
Wang,1423821,,IJEJUE,y,n
Wang,217606,,IJELIS,y,y
Wang,210250,,IJEMUF,y,n
Wang,1411398,,IJEZIH01,n,n
Wang,757355,,IJIPOH,y,n
Wang,747298,,IJITIE01,n,n
Wang,1039895,,IJOROQ,y,n
Wang,811240,,IJOYUC,n,n
Wang,811255,,IJUCUM,n,n
Wang,811263,,IJUFID,n,n
Wang,811269,,IJUGOK,y,y
Wang,1013354,,IJUHEC,y,y
Wang,811295,,IJUMUW,y,n
Wang,811305,,IJUPUZ,n,n
Wang,811306,,IJUQAG,y,y
Wang,811312,,IJUREL,n,n
Wang,811313,,IJURIP,n,n
Wang,811318,,IJUSIQ,n,n
Wang,811325,,IJUTUD,n,n
Wang,811327,,IJUVEP,n,n
Wang,811340,,IJUXUH,n,n
Wang,811361,,IKADAA,y,n
Wang,888999,,IKADUV,n,n
Wang,888998,,IKAFAD,n,n
Wang,811367,,IKAFEG,n,n
Wang,217097,,IKAGOQ,n,n
Wang,830978,,IKAGOS,n,n
Wang,217098,,IKAGUW,n,n
Wang,811377,,IKAHEI,y,n
Wang,811391,,IKALAI,n,n
Wang,811392,,IKALEM,n,n
Wang,811401,,IKANAK,y,n
Wang,811411,,IKAQAN,y,n
Wang,1401261,,IKAQIW,y,y
Wang,811429,,IKATOE,n,n
Wang,811432,,IKAVEW,n,n
Wang,811434,,IKAVOG,y,n
Wang,759849,,IKEDOS,n,n
Wang,781998,,IKEGAH,n,n
Wang,757288,,IKEGIP,n,n
Wang,1471778,,IKEKEQ,n,n
Wang,1454832,,IKEMES,y,y
Wang,1440885,,IKIBUB,y,n
Wang,222865,,IKICUA,y,n
Wang,None,,IKILAP,y,n
Wang,None,,IKILET,y,n
Wang,1413201,,IKIRUR,n,n
Wang,218617,,IKIZIL,y,y
Wang,218618,,IKIZOR,y,y
Wang,218639,,IKODUH,n,n
Wang,1472272,,IKUGEC,y,n
Wang,1472362,,IKUGIG,n,n
Wang,1472362,,IKUGIG01,n,n
Wang,859404,,IKUJIJ,n,n
Wang,849031,,IKUJOP,n,n
Wang,1470852,,IKULIL01,y,n
Wang,220289,,IKUMUW,y,n
Wang,1573908,,IKUPEL01,n,n
Wang,1061550,,IKUXOD,n,n
Wang,204610,,ILABUS,n,n
Wang,212440,,ILAGOR,y,n
Wang,212440,,ILAGOR01,y,n
Wang,202250,,ILAHEI01,n,n
Wang,1413195,,ILAJUC,y,n
Wang,1450663,,ILALIS,y,n
Wang,776820,,ILEGOW,y,n
Wang,752728,,ILEWEC,n,n
Wang,752729,,ILEWIG,n,n
Wang,1422809,,ILEWIH,n,n
Wang,688446,,ILEXON,y,n
Wang,689054,,ILEXUT,y,n
Wang,689055,,ILEYAA,n,n
Wang,689056,,ILEYEE,y,n
Wang,1447158,,ILIBEM,n,n
Wang,1447241,,ILICAJ,n,n
Wang,1449056,,ILIDOY,y,y
Wang,225702,,ILINIA,n,n
Wang,225702,,ILINIA01,n,n
Wang,225708,,ILIPOI,n,n
Wang,225711,,ILIQEZ,n,n
Wang,225714,,ILIQOJ,n,n
Wang,1410431,,ILIWOR,n,n
Wang,1410432,,ILIWUX,n,n
Wang,1410433,,ILIXAE,n,n
Wang,222459,,ILOBOA,y,n
Wang,1446799,,ILOQUX,y,n
Wang,1447748,,ILORUY,y,n
Wang,1450135,,ILOVOW,n,n
Wang,1450186,,ILOVUC,n,n
Wang,221515,,ILOZAK,n,n
Wang,1442859,,ILUBEY,n,n
Wang,1442860,,ILUBIC,n,n
Wang,1442861,,ILUBOI,n,n
Wang,1442862,,ILUBUO,y,y
Wang,1442863,,ILUCAV,n,n
Wang,1442864,,ILUCEZ,y,y
Wang,1449207,,ILUFAY,n,n
Wang,1416449,,IMASAS,n,n
Wang,1416450,,IMASEW,n,n
Wang,1479158,,IMEFIR,n,n
Wang,1479159,,IMEFOX,n,n
Wang,1479178,,IMEHUF,n,n
Wang,1450896,,IMEJAN,n,n
Wang,220212,,IMIJET,n,n
Wang,814086,,IMIJUK,n,y
Wang,814086,,IMIJUK01,n,y
Wang,814087,,IMIKAR,n,y
Wang,814087,,IMIKAR01,n,y
Wang,226958,,IMIKOE,n,n
Wang,194444,,IMINAT,n,n
Wang,194444,,IMINAT01,n,n
Wang,194444,,IMINAT02,n,n
Wang,194444,,IMINAT03,n,n
Wang,226972,,IMINOH,y,n
Wang,1456640,,IMIRIH,n,n
Wang,1479299,,IMOFIB,n,y
Wang,None,,IMOGOG,y,n
Wang,1516730,,IMOPAD01,n,n
Wang,794633,,IMUCAV,n,n
Wang,794634,,IMUCEZ,n,n
Wang,789448,,IMUHUU,y,n
Wang,1446119,,INAGOV,n,n
Wang,1446120,,INAGUB,y,n
Wang,227271,,INAQAP,n,n
Wang,227272,,INAQET,n,n
Wang,227273,,INAQIX,n,n
Wang,227274,,INAQOD,n,n
Wang,1443993,,INAQOF,y,n
Wang,227275,,INAQUJ,n,n
Wang,1444854,,INAQUL,n,n
Wang,227276,,INARAQ,n,n
Wang,227277,,INAREU,n,n
Wang,227094,,INASUL,n,y
Wang,227095,,INATAS,y,n
Wang,227096,,INATEW,n,n
Wang,1477820,,INAWEB,y,n
Wang,1477820,,INAWEB01,y,n
Wang,1035968,,INCNSL01,n,n
Wang,227861,,INECEJ,n,n
Wang,227872,,INEFAI,y,n
Wang,190349,,INEFEM,y,y
Wang,749931,,INEFIQ01,y,n
Wang,749931,,INEFIQ02,y,n
Wang,227889,,INEJAM,n,n
Wang,730322,,INEJIV01,n,n
Wang,227895,,INEKIV,n,n
Wang,1475259,,INETIG,n,n
Wang,1475260,,INETOM,n,n
Wang,1475261,,INETUS,n,n
Wang,1475262,,INEVAA,n,n
Wang,1475263,,INEVEE,n,n
Wang,1475264,,INEVII,n,n
Wang,749300,,INEVON,n,n
Wang,1475265,,INEVOO,n,n
Wang,1475266,,INEVUU,n,n
Wang,1475267,,INEWAB,n,n
Wang,1475268,,INEWEF,n,n
Wang,1475269,,INEWIJ,n,n
Wang,673177,,INEXEF,y,n
Wang,673179,,INEXIJ,y,n
Wang,1475258,,INIFUI,n,n
Wang,186241,,INIPOK,y,n
Wang,1484120,,INITUW,y,n
Wang,1484121,,INIVAE,y,n
Wang,1425940,,INIVOS,n,n
Wang,782092,,INOBIX,y,y
Wang,1484138,,INOCAR,n,n
Wang,775419,,INOFAT,y,y
Wang,775420,,INOFEX,y,y
Wang,1048696,,INONAC,y,n
Wang,1048697,,INONEG,y,n
Wang,1048698,,INONIK,y,n
Wang,1048699,,INONOQ,y,n
Wang,1048700,,INONUW,y,n
Wang,1048701,,INOPAE,y,n
Wang,1048702,,INOPEI,y,n
Wang,1048703,,INOPIM,y,n
Wang,None,,INOQUX,n,n
Wang,1413763,,INOYUH,n,n
Wang,1421292,,INOZAO,n,n
Wang,228247,,INUGAZ,y,n
Wang,799348,,INUHAB,n,n
Wang,799392,,INUHEF,n,n
Wang,767099,,INUHUV,n,y
Wang,767100,,INUJAD,n,n
Wang,767101,,INUJEH,y,y
Wang,767102,,INUJIL,n,n
Wang,767103,,INUJOR,y,y
Wang,767104,,INUJUX,n,n
Wang,767105,,INUKAE,n,n
Wang,767106,,INUKEI,n,n
Wang,767107,,INUKIM,n,y
Wang,767108,,INUKOS,n,n
Wang,767109,,INUKUY,n,n
Wang,767109,,INUKUY01,n,n
Wang,767110,,INULAF,n,n
Wang,767111,,INULEJ,n,n
Wang,767112,,INULIN,y,y
Wang,782217,,INULOT,n,n
Wang,1445050,,INUSIV,n,n
Wang,802482,,INUTOB,n,n
Wang,1012738,,INUXEW,y,n
Wang,1012737,,INUXIA,n,n
Wang,1012736,,INUXOG,n,n
Wang,1470401,,INUZEY,n,n
Wang,1457895,,IPAQIB,n,n
Wang,217201,,IPHTDS03,y,n
Wang,None,,IPHTDS04,n,n
Wang,795643,,IPOBEV,y,n
Wang,1484689,,IPOBOG,n,n
Wang,802615,,IPOJAZ,y,n
Wang,802615,,IPOJAZ01,y,n
Wang,874498,,IPUKUB,y,n
Wang,874497,,IPULAI,n,n
Wang,737951,,IPULUC,n,n
Wang,737950,,IPUMAJ,n,n
Wang,737949,,IPUMEN,n,n
Wang,737948,,IPUMIR,n,n
Wang,729790,,IPURAO,n,n
Wang,729789,,IPURES,y,n
Wang,227780,,IPUWUL,n,y
Wang,1473662,,IPUWUN,y,n
Wang,773051,,IPUZEZ,n,n
Wang,1473660,,IQALIX,y,n
Wang,1449515,,IQAWII,n,n
Wang,798756,,IQAXII,y,n
Wang,1480956,,IQEKEW,y,n
Wang,1480957,,IQEKIA,y,y
Wang,969999,,IQELAT,y,n
Wang,801258,,IQENOI,y,n
Wang,1474178,,IQEQEC,n,n
Wang,1474470,,IQEQIG,n,n
Wang,1441909,,IQEWIM,n,n
Wang,1451000,,IQEXIN,n,n
Wang,1482471,,IQEZEL,n,n
Wang,1403019,,IQIGEW,n,n
Wang,1446777,,IQIGIA,y,n
Wang,1403020,,IQIGOG,n,n
Wang,757165,,IQIHAT,y,n
Wang,747369,,IQIHEX,y,n
Wang,1061719,,IQINUT,n,n
Wang,1061720,,IQIPAB,n,n
Wang,773749,,IQIVOU,n,n
Wang,990761,,IQIYEO,n,n
Wang,990761,,IQIYEO01,n,n
Wang,800015,,IQIZUE,n,n
Wang,1477360,,IQOYAQ,y,y
Wang,1491558,,IQUCEE,n,n
Wang,1485224,,IQUFOR,n,n
Wang,1485225,,IQUFUX,n,n
Wang,1485228,,IQUFUX01,n,n
Wang,1485226,,IQUGAE,n,n
Wang,1485227,,IQUGEI,y,n
Wang,784869,,IQULIQ,n,n
Wang,1180851,,IQUNIR,n,n
Wang,None,,IQUNOX,n,n
Wang,211801,,IQUNOX01,n,n
Wang,1044046,,IQUPAN,n,n
Wang,1180863,,IQUQUG,n,n
Wang,789494,,IRABAF,n,n
Wang,1491777,,IRADEM01,n,n
Wang,1491778,,IRADIQ01,y,n
Wang,967631,,IRAGEP01,n,n
Wang,775389,,IRAKUI,y,n
Wang,1436497,,IRASAX,y,n
Wang,1437325,,IRATIG,n,n
Wang,228190,,IREKEV,n,n
Wang,None,,IREKUL01,n,y
Wang,201216,,IRELUM,n,n
Wang,201217,,IREMAT,n,n
Wang,201218,,IREMEX,n,n
Wang,197958,,IREXOS,y,n
Wang,1477278,,IRICOD,y,n
Wang,1445570,,IRIHIC,y,y
Wang,1445571,,IRIHOI,y,y
Wang,1445572,,IRIHUO,y,y
Wang,723799,,IRIJAV,n,n
Wang,723800,,IRIJEZ,n,n
Wang,734826,,IRIKOK,y,n
Wang,734827,,IRIKUQ,n,n
Wang,734828,,IRILAX,y,n
Wang,1412186,,IRIWEN,n,n
Wang,827971,,IRODEZ,n,n
Wang,1474497,,IRODUQ,n,n
Wang,1474499,,IROFAY,n,n
Wang,1420026,,IROFEC,n,n
Wang,1420027,,IROFIG,n,n
Wang,1480866,,IROHUU,n,n
Wang,1480850,,IROMAF,y,n
Wang,234892,,IROREM,n,n
Wang,1440707,,IROVUI,y,n
Wang,1440708,,IROWAP,n,n
Wang,1469908,,IROYOF,y,y
Wang,1471518,,IROYUL,n,n
Wang,1498911,,IRUCAB,y,n
Wang,1476348,,IRUDOQ,n,n
Wang,1498924,,IRUGOT,y,y
Wang,1430528,,IRUJEM,n,n
Wang,1453069,,IRUJEM01,n,n
Wang,1430529,,IRUJOW,y,n
Wang,1430530,,IRUJUC,n,n
Wang,1498943,,IRUKAJ,y,n
Wang,1498948,,IRUMEP,n,n
Wang,775068,,IRUWAU,n,n
Wang,1476718,,IRUWAV,y,y
Wang,775069,,IRUWEY,n,n
Wang,832737,,ISADAI,n,n
Wang,832747,,ISAFUE,n,n
Wang,832748,,ISAGEP,y,n
Wang,1499070,,ISAPOJ,n,n
Wang,1499071,,ISAPUP,n,n
Wang,1499173,,ISEDER,y,n
Wang,832749,,ISEJAS,n,n
