author,number,DOI,CSD,solvent,disorder
M.D.ward,1476472,,UQUVEJ,y,y
M.D.ward,1476473,,UQUVIN,y,y
M.D.ward,1476474,,UQUVOT,y,y
M.D.ward,1476475,,UQUVUZ,y,y
M.D.ward,1476476,,UQUWAG,y,y
M.D.ward,1476477,,UQUWEK,y,n
M.D.ward,823033,,UTUCUI,y,y
M.D.ward,823034,,UTUDAP,y,y
M.D.ward,823035,,UTUDET,y,y
M.D.ward,823036,,UTUDIX,y,y
M.D.ward,823037,,UTUDOD,y,y
M.D.ward,823038,,UTUDUJ,y,y
M.D.ward,823039,,UTUFAR,y,y
M.D.ward,823040,,UTUFEV,y,y
M.D.ward,823041,,UTUFIZ,y,y
M.D.ward,842252,,UXOPED,y,y
M.D.ward,842253,,UXOPIH,y,y
M.D.ward,204633,,VAJDUG,y,y
M.D.ward,778865,,VAJWUA,y,y
M.D.ward,None,,VAQJAY,y,y
M.D.ward,None,,VAQJIG,y,y
M.D.ward,None,,VAQJOM,n,n
M.D.ward,113426,,VECXOQ,y,y
M.D.ward,None,,VEYKOZ,y,n
M.D.ward,None,,VEYKOZ01,y,n
M.D.ward,1283003,,VEYKOZ02,y,y
M.D.ward,1283004,,VEYKUF,y,n
M.D.ward,None,,VEYLAM,y,n
M.D.ward,926117,,VEZREZ,y,y
M.D.ward,1038390,,VOSQIF,y,y
M.D.ward,1038390,,VOSQIF01,y,y
M.D.ward,1038391,,VOSQOL,y,y
M.D.ward,1038391,,VOSQOL01,y,y
M.D.ward,1038392,,VOSQUR,y,y
M.D.ward,1038392,,VOSQUR01,y,y
M.D.ward,222974,,WAFVUU01,n,n
M.D.ward,172969,,WAJNEB,y,y
M.D.ward,243482,,WAJNIF,y,y
M.D.ward,243483,,WAJNOL,y,y
M.D.ward,None,,WAPZUI,y,y
M.D.ward,None,,WAPZUI10,y,n
M.D.ward,142986,,WAQQOU,y,n
M.D.ward,142987,,WAQQUA,y,y
M.D.ward,142988,,WAQRAH,y,n
M.D.ward,290562,,WAWKIP,y,n
M.D.ward,619936,,WEMNAE,y,n
M.D.ward,619937,,WEMNEI,y,y
M.D.ward,None,,WEXMIV,y,y
M.D.ward,630960,,WEZJOB,y,y
M.D.ward,630961,,WEZJUH,y,y
M.D.ward,630962,,WEZKAO,y,y
M.D.ward,630963,,WEZKES,y,y
M.D.ward,630965,,WEZKOC,y,y
M.D.ward,630966,,WEZKUI,y,y
M.D.ward,630967,,WEZLAP,y,y
M.D.ward,630968,,WEZLET,y,y
M.D.ward,630969,,WEZLIX,y,y
M.D.ward,982724,,WOBQOV,n,n
M.D.ward,982725,,WOBQUB,y,n
M.D.ward,982726,,WOBRAI,y,n
M.D.ward,692808,,WOPKAO,y,n
M.D.ward,692810,,WOPKIW,n,n
M.D.ward,648219,,WOPTUR,y,n
M.D.ward,648220,,WOPVAZ,n,n
M.D.ward,1013864,,WOQSEC,y,y
M.D.ward,1013865,,WOQSIG,y,y
M.D.ward,186198,,WUCZOJ,y,n
M.D.ward,871418,,XEGZUG,y,y
M.D.ward,871419,,XEHBAP,y,y
M.D.ward,871420,,XEHBET,y,y
M.D.ward,871421,,XEHBIX,y,y
M.D.ward,871422,,XEHBOD,y,y
M.D.ward,639581,,XEWNOD,y,n
M.D.ward,639582,,XEWNUJ,y,y
M.D.ward,639583,,XEWPAR,y,n
M.D.ward,164245,,XIGROU,y,n
M.D.ward,172967,,XIZKOG,y,y
M.D.ward,172968,,XIZKUM,y,y
M.D.ward,173833,,XIZLAT,y,y
M.D.ward,689988,,XOKCAC,y,y
M.D.ward,689989,,XOKCEG,y,y
M.D.ward,718438,,XUJTIG,y,y
M.D.ward,718439,,XUJTOM,y,y
M.D.ward,718440,,XUJTUS,y,y
M.D.ward,718441,,XUJVAA,y,y
M.D.ward,718442,,XUJVEE,y,y
M.D.ward,718443,,XUJVII,y,y
M.D.ward,275034,,YAXRUL,y,n
M.D.ward,275035,,YAXSAS,y,n
M.D.ward,610010,,YEGMUT,y,n
M.D.ward,610011,,YEGNAA,y,n
M.D.ward,610012,,YEGNEE,y,y
M.D.ward,610015,,YEGNUU,y,y
M.D.ward,610016,,YEGPAC,y,y
M.D.ward,610017,,YEGPEG,y,y
M.D.ward,610218,,YEGPIK,y,y
M.D.ward,None,,YEYLET,y,y
M.D.ward,1302195,,YEYLET10,y,y
M.D.ward,653275,,YINYOK,y,y
M.D.ward,653276,,YINYUQ,y,n
M.D.ward,653277,,YINZAX,y,n
M.D.ward,653278,,YINZEB,y,n
M.D.ward,653279,,YINZIF,y,y
M.D.ward,653280,,YINZOL,y,y
M.D.ward,160356,,YIQTOH,y,y
M.D.ward,160357,,YIQTUN,y,n
M.D.ward,167122,,YODTEQ,y,n
M.D.ward,167123,,YODXAQ,y,n
M.D.ward,None,,YOPDAI,y,n
M.D.ward,None,,YOPDEM,y,n
M.D.ward,None,,YOPDOW,y,y
M.D.ward,None,,YOPDUC,y,y
M.D.ward,None,,YOPFAK,y,y
M.D.ward,None,,YOPFEO,y,n
M.D.ward,None,,YOPFIS,y,n
M.D.ward,1306149,,YUBNEO,y,n
M.D.ward,None,,YUKJUJ,n,n
M.D.ward,1306798,,YUKKEU,y,y
M.D.ward,None,,YUVWAN,y,n
M.D.ward,None,,ZAFZAH,y,n
M.D.ward,None,,ZAFZEL,n,n
M.D.ward,None,,ZAFZIP,y,n
M.D.ward,None,,ZAFZOV,y,n
M.D.ward,None,,ZAFZUB,n,y
M.D.ward,None,,ZAGBAK,y,n
M.D.ward,None,,ZAGBEO,y,n
M.D.ward,None,,ZAGBIS,n,n
M.D.ward,None,,ZAGBOY,n,y
M.D.ward,862638,,ZARJOT,y,y
M.D.ward,862639,,ZARJUZ,y,y
M.D.ward,None,,ZETTOH,n,y
M.D.ward,None,,ZETTUN,n,y
M.D.ward,1311524,,ZETZUT,y,n
M.D.ward,None,,ZEWGIR,y,n
M.D.ward,None,,ZEWGOX,y,n
M.D.ward,None,,ZEWGUD,y,n
M.D.ward,1311660,,ZEWHAK,y,n
M.D.ward,1311874,,ZEZLIZ,y,y
M.D.ward,1311875,,ZEZLOF,y,n
M.D.ward,None,,ZIGPOU,y,n
M.D.ward,None,,ZIGPOU10,y,n
M.D.ward,None,,ZIGPUA,y,n
M.D.ward,None,,ZIJXIZ,y,y
M.D.ward,937485,,ZINGOU,y,n
M.D.ward,None,,ZOFJIN,y,n
M.D.ward,None,,ZUMXUA,y,n
M.D.ward,1316653,,ZUMYAH,y,y
M.D.ward,None,,ZUVVOB,y,y
S.Hiraoka,627131,,COJFUD,y,y
S.Hiraoka,1816518,,HIHMAP,y,y
S.Hiraoka,1816520,,HIHMET,y,n
S.Hiraoka,248984,,JAPSUP,y,y
S.Hiraoka,200574,,MUPDUW,y,y
S.Hiraoka,202447,,OMADAH,y,y
S.Hiraoka,295986,,PEPKIF,y,y
S.Hiraoka,204228,,WUQZOX,y,n
S.Hiraoka,748365,,XUPPII,y,y
S.Hiraoka,748366,,XUPPOO,y,y
S.Hiraoka,1486233,,ZAWVOL,y,y
A.S.C.Chan,226642,,AMIQES,n,n
A.S.C.Chan,1113905,,BOPLAT,n,n
A.S.C.Chan,1113906,,BOPLAT10,n,n
A.S.C.Chan,1113907,,BOPLEX,n,n
A.S.C.Chan,None,,BOPLEX01,n,y
A.S.C.Chan,153033,,CABMAU,y,n
A.S.C.Chan,112643,,CETPUM,n,n
A.S.C.Chan,None,,CHPSRH,y,n
A.S.C.Chan,213166,,CUBEAC01,n,n
A.S.C.Chan,None,,CUGTIH,n,n
A.S.C.Chan,None,,CUGTON,n,y
A.S.C.Chan,1136947,,DAXNAR,y,y
A.S.C.Chan,1145191,,DPEMRH,y,n
A.S.C.Chan,159434,,EBUSEZ,n,n
A.S.C.Chan,189734,,EHOTAW,y,y
A.S.C.Chan,189735,,EHOTEA,y,n
A.S.C.Chan,189736,,EHOTIE,y,n
A.S.C.Chan,None,,EKIFIN01,y,n
A.S.C.Chan,241213,,ETOFAU,y,n
A.S.C.Chan,221760,,FIXDEW,n,n
A.S.C.Chan,240019,,FOCVUP,y,n
A.S.C.Chan,None,,GAQWAW,n,n
A.S.C.Chan,1164024,,GARPOE,n,n
A.S.C.Chan,1164026,,GARQAR,n,n
A.S.C.Chan,1164027,,GARQEV,n,n
A.S.C.Chan,289728,,GAVYOS,y,n
A.S.C.Chan,1164438,,GAWMAS,y,n
A.S.C.Chan,666643,,GIPVEH,y,n
A.S.C.Chan,290962,,GUPPOW,y,y
A.S.C.Chan,153034,,GUPPOW01,y,n
A.S.C.Chan,183350,,HACTUB,y,n
A.S.C.Chan,None,,HEFVUJ,n,n
A.S.C.Chan,None,,HEFWEU,n,y
A.S.C.Chan,None,,HEFWIY,n,n
A.S.C.Chan,171859,,HUHBAN,n,n
A.S.C.Chan,171860,,HUHBER,y,y
A.S.C.Chan,189646,,HUMDAU,n,n
A.S.C.Chan,135658,,HUVCUW,n,n
A.S.C.Chan,135659,,HUVDAD,n,n
A.S.C.Chan,135660,,HUVDEH,n,n
A.S.C.Chan,135661,,HUVDIL,y,n
A.S.C.Chan,232662,,IBUVAD,n,n
A.S.C.Chan,232663,,IBUVEH,n,n
A.S.C.Chan,213167,,IXEBES,n,n
A.S.C.Chan,282990,,LATTUW,n,n
A.S.C.Chan,145775,,LOJKIE,y,y
A.S.C.Chan,184080,,LUNLOV,y,y
A.S.C.Chan,184081,,LUNLUB,y,y
A.S.C.Chan,634075,,NEVNAE,y,y
A.S.C.Chan,None,,NINJUP,y,n
A.S.C.Chan,161316,,OCIKUG,y,n
A.S.C.Chan,198818,,OHABII,n,n
A.S.C.Chan,762368,,ONIMII,n,n
A.S.C.Chan,147228,,QAKTAX,y,n
A.S.C.Chan,201537,,QALDEN,y,n
A.S.C.Chan,201538,,QALDIR,y,n
A.S.C.Chan,159433,,QEJMAT01,n,n
A.S.C.Chan,157097,,QIPTOY,n,n
A.S.C.Chan,733942,,QUBCIA,n,n
A.S.C.Chan,154962,,SUXTAG,n,n
A.S.C.Chan,None,,SUXTAG01,n,n
A.S.C.Chan,204888,,TAJGAN,y,y
A.S.C.Chan,203389,,TAJGER,y,y
A.S.C.Chan,1278030,,UFEWAD,n,n
A.S.C.Chan,None,,UGOCIC,n,n
A.S.C.Chan,141451,,WEGCOA,n,n
A.S.C.Chan,1293162,,WICKOI01,n,n
A.S.C.Chan,1293164,,WICKUO01,n,n
A.S.C.Chan,140206,,WIXQOJ,y,y
A.S.C.Chan,693441,,WOFLIN,y,y
A.S.C.Chan,None,,WOMDUX,y,n
A.S.C.Chan,783006,,WUWGAX,n,y
A.S.C.Chan,783007,,WUWGEB,y,y
A.S.C.Chan,179715,,XIZVEH,y,y
A.S.C.Chan,None,,XOMDAF,y,n
V.Heitz,1451986,,AQOYAI,y,n
V.Heitz,1535914,,BAVJOA,y,y
V.Heitz,1535953,,BAVJUG,y,y
V.Heitz,785432,,BUSNIN,y,n
V.Heitz,145080,,EDOBUU,y,y
V.Heitz,145080,,EDOBUU01,y,y
V.Heitz,161292,,EDOCAB,y,y
V.Heitz,706838,,GOHSOM,y,y
V.Heitz,189634,,ILELAM,y,n
V.Heitz,189634,,ILELAM01,y,n
V.Heitz,198481,,INUNUA,y,n
V.Heitz,201524,,JARFAK,y,n
V.Heitz,824865,,NAQKOH,y,y
V.Heitz,867933,,RATCAS,y,y
V.Heitz,754760,,WUHXIH,y,y
C.J.doonan,1826673,,BAGROT02,n,n
C.J.doonan,1413817,,DUMZIW,y,n
C.J.doonan,1413818,,DUMZOC,y,n
C.J.doonan,725790,,FUTSET,y,n
C.J.doonan,725791,,FUTSIX,y,y
C.J.doonan,725792,,FUTSOD,y,n
C.J.doonan,725793,,FUTSUJ,y,n
C.J.doonan,158476,,GUQFAZ,y,n
C.J.doonan,158477,,GUQFED,y,y
C.J.doonan,295937,,JECXEV,y,y
C.J.doonan,295938,,JECXIZ,y,y
C.J.doonan,295939,,JECXOF,y,y
C.J.doonan,295940,,JECXUL,y,n
C.J.doonan,295941,,JECYAS,y,n
C.J.doonan,295942,,JECYEW,y,n
C.J.doonan,257484,,KANZEF,y,y
C.J.doonan,257485,,KANZIJ,y,y
C.J.doonan,257486,,KANZOP,y,n
C.J.doonan,257487,,KANZUV,y,n
C.J.doonan,1511855,,LEKCAI,y,y
C.J.doonan,714632,,NOPHOQ,y,n
C.J.doonan,None,,PABRER,n,n
C.J.doonan,133132,,QAFPOC,y,y
C.J.doonan,133144,,QAFPUI,y,n
C.J.doonan,878595,,QEJQAZ,y,y
C.J.doonan,878596,,QEJQED,y,y
C.J.doonan,878597,,QEJQIH,y,y
C.J.doonan,1423403,,QURCEN,y,y
C.J.doonan,1423404,,QURCIR,y,y
C.J.doonan,1423405,,QURCOX,y,y
C.J.doonan,269455,,VAYQAO,y,n
C.J.doonan,269456,,VAYQES,y,n
C.J.doonan,154859,,VEVSAQ,y,y
C.J.doonan,154860,,VEVTAR,y,y
C.J.doonan,1826674,,WIGPOU,y,n
C.J.doonan,280006,,XARSUF,y,n
C.J.doonan,280007,,XARTAM,y,y
C.J.doonan,280008,,XARTEQ,y,n
C.J.doonan,280009,,XARTIU,y,n
C.J.doonan,280010,,XARTOA,y,n
C.J.doonan,280011,,XARTUG,y,n
C.J.doonan,280012,,XARVAO,y,n
C.J.doonan,280013,,XARVES,y,n
C.J.doonan,181322,,XUKVEE,y,n
C.J.doonan,181323,,XUKVII,y,y
M.eddaoudi,948058,,BIGZOI,y,y
M.eddaoudi,243500,,DAKKOQ,y,y
M.eddaoudi,243500,,DAKKOQ01,y,y
M.eddaoudi,877428,,DANZUP,y,y
M.eddaoudi,877429,,DAPBAZ,y,y
M.eddaoudi,824164,,EWIGAT,y,y
M.eddaoudi,824165,,EWIGEX,y,y
M.eddaoudi,824166,,EWIGIB,y,y
M.eddaoudi,824167,,EWIGOH,y,y
M.eddaoudi,824168,,EWIGUN,y,y
M.eddaoudi,824169,,EWIHAU,y,y
M.eddaoudi,824170,,EWIHEY,y,n
M.eddaoudi,824172,,EWIHOI,y,y
M.eddaoudi,824173,,EWIHUO,y,y
M.eddaoudi,1521591,,HADQEL,y,y
M.eddaoudi,1410819,,HUHVUD,y,y
M.eddaoudi,1410820,,HUHWAK,y,y
M.eddaoudi,1410821,,HUHWEO,y,y
M.eddaoudi,1410822,,HUJCOG,y,y
M.eddaoudi,1410823,,HUJCUM,y,y
M.eddaoudi,954771,,IFERUI,y,y
M.eddaoudi,954773,,IFESET,y,y
M.eddaoudi,954774,,IFESIX,y,y
M.eddaoudi,954775,,IFESOD,y,y
M.eddaoudi,954776,,IFESUJ,y,y
M.eddaoudi,943024,,IGAGOO,y,y
M.eddaoudi,972819,,JEHSAT,y,y
M.eddaoudi,972820,,JEHSIB,y,y
M.eddaoudi,972821,,JEHSOH,y,y
M.eddaoudi,972822,,JEHSUN,y,y
M.eddaoudi,780111,,LUXGAN,y,y
M.eddaoudi,None,,MIQCAQ,y,n
M.eddaoudi,1212282,,MIQCEU,y,y
M.eddaoudi,1567162,,NAXFUQ,y,y
M.eddaoudi,782643,,OSUBAG,y,y
M.eddaoudi,782644,,OSUBEK,y,y
M.eddaoudi,273928,,TANPUU,y,y
M.eddaoudi,273928,,TANPUU01,y,y
M.eddaoudi,1056509,,TUXSEM,y,y
M.eddaoudi,831043,,VANGUO,y,n
M.eddaoudi,749128,,VULZOS,y,y
M.eddaoudi,749129,,VULZUY,y,y
M.eddaoudi,959634,,WONKER,n,y
M.eddaoudi,1491855,,ZEPDOQ,y,y
E.D.bloch,1838762,,DIBVAO,y,y
E.D.bloch,1838763,,DIBVES,y,y
E.D.bloch,1815077,,GEWMUT,y,y
E.D.bloch,1815084,,GEWPEG,y,y
E.D.bloch,1509416,,IXAXAI,n,y
E.D.bloch,1829119,,NIDVII,y,y
E.D.bloch,1829120,,NIDVOO,y,n
E.D.bloch,1829121,,NIDVUU,n,y
E.D.bloch,1870021,,NIKPEF,y,n
E.D.bloch,1870022,,NIKPIJ,y,n
E.D.bloch,1870023,,NIKPOP,y,n
E.D.bloch,1833899,,QEZYOM,y,y
E.D.bloch,1833900,,QEZYUS,y,y
E.D.bloch,1833901,,QEZZAZ,y,y
E.D.bloch,1042961,,QURPUQ,y,n
E.D.bloch,1464435,,VAMLIH,y,y
E.D.bloch,1819484,,YEMCUR,y,n
E.D.bloch,1424092,,ZUYSIX,y,y
E.D.bloch,1423958,,ZUYSOD,y,y
K.C.Gordon,654380,,AHOLUF,y,y
K.C.Gordon,1055682,,AHOWAX,y,y
K.C.Gordon,1055683,,AHOWEB,y,n
K.C.Gordon,1055684,,AHOWIF,n,n
K.C.Gordon,1440752,,ALANOS,y,n
K.C.Gordon,1440753,,ALANUY,y,y
K.C.Gordon,1046338,,ASUVAN,y,y
K.C.Gordon,1479983,,ASUVER,y,y
K.C.Gordon,241367,,AYIFIX,y,n
K.C.Gordon,819051,,BALDOJ,y,y
K.C.Gordon,924182,,CETLUK01,y,y
K.C.Gordon,1046341,,DERLUI01,n,n
K.C.Gordon,885824,,ECOBUV,y,n
K.C.Gordon,885825,,ECOCAC,y,y
K.C.Gordon,1029214,,EQODIZ,y,n
K.C.Gordon,1029215,,EQODOF,y,n
K.C.Gordon,1029216,,EQODUL,y,n
K.C.Gordon,1029217,,EQOFAT,y,n
K.C.Gordon,816709,,EYINUW,n,n
K.C.Gordon,816710,,EYIPAE,y,y
K.C.Gordon,226823,,EZALOG,n,n
K.C.Gordon,109674,,FEHXAR,y,y
K.C.Gordon,904684,,FEQYOR,y,y
K.C.Gordon,None,,GONRIK,y,n
K.C.Gordon,None,,GONROQ,y,n
K.C.Gordon,1064119,,HAFWUJ,y,y
K.C.Gordon,1064120,,HAFXAQ,n,y
K.C.Gordon,1064121,,HAFXEU,y,y
K.C.Gordon,1064122,,HAFXIY,n,n
K.C.Gordon,908888,,HICMOX,y,n
K.C.Gordon,908889,,HICMUD,y,y
K.C.Gordon,908890,,HICNAK,y,n
K.C.Gordon,908891,,HICNEO,y,n
K.C.Gordon,908892,,HICNIS,y,n
K.C.Gordon,908893,,HICNOY,y,n
K.C.Gordon,908894,,HICNUE,y,n
K.C.Gordon,908895,,HICPAM,y,n
K.C.Gordon,669036,,HOBDEI,y,y
K.C.Gordon,669037,,HOBDIM,y,y
K.C.Gordon,669038,,HOBDOS,y,n
K.C.Gordon,1590603,,IGASAN,y,n
K.C.Gordon,1590605,,IGASER,y,y
K.C.Gordon,1590606,,IGASIV,y,y
K.C.Gordon,774529,,IKUCEX,n,n
K.C.Gordon,774530,,IKUCIB,n,n
K.C.Gordon,774531,,IKUCOH,n,n
K.C.Gordon,774532,,IKUCUN,n,n
K.C.Gordon,842020,,IXAPAZ,y,n
K.C.Gordon,842021,,IXAPED,y,n
K.C.Gordon,820907,,IXEPOR,y,y
K.C.Gordon,820908,,IXEPUX,y,n
K.C.Gordon,820910,,IXEQEI,y,n
K.C.Gordon,820912,,IXEQOS,y,n
K.C.Gordon,820913,,IXEQUY,n,n
K.C.Gordon,820914,,IXERAF,y,n
K.C.Gordon,820915,,IXEREJ,y,n
K.C.Gordon,820916,,IXERIN,y,n
K.C.Gordon,820917,,IXEROT,y,n
K.C.Gordon,820918,,IXERUZ,y,y
K.C.Gordon,820919,,IXESAG,y,n
K.C.Gordon,117065,,JUQMIR,y,n
K.C.Gordon,117066,,JUQMOX,y,y
K.C.Gordon,1578996,,KEMDEO,y,y
K.C.Gordon,1578997,,KEMDIS,y,y
K.C.Gordon,1578998,,KEMDOY,y,y
K.C.Gordon,1578999,,KEMDUE,y,y
K.C.Gordon,1579000,,KEMFAM,y,y
K.C.Gordon,1579001,,KEMFEQ,y,y
K.C.Gordon,1579002,,KEMFIU,y,y
K.C.Gordon,1579003,,KEMFOA,y,y
K.C.Gordon,1046336,,KUKNIP,y,n
K.C.Gordon,1046337,,KUKNOV,y,y
K.C.Gordon,1046339,,KUKNUB,n,n
K.C.Gordon,1046340,,KUKPAJ,n,n
K.C.Gordon,1046342,,KUKPIR,y,n
K.C.Gordon,134513,,LEQYIP,y,y
K.C.Gordon,134514,,LEQYOV,y,n
K.C.Gordon,694244,,LOMZET,y,y
K.C.Gordon,694245,,LOMZIX,y,y
K.C.Gordon,1029144,,LUBTOT,y,n
K.C.Gordon,1029145,,LUBTUZ,y,n
K.C.Gordon,1029146,,LUBVAH,y,y
K.C.Gordon,1029147,,LUBVEL,y,y
K.C.Gordon,1029148,,LUBVIP,y,n
K.C.Gordon,1029149,,LUBVOV,y,n
K.C.Gordon,1441893,,MAJBAD,y,y
K.C.Gordon,1441895,,MAJBIL,y,n
K.C.Gordon,1441896,,MAJBOR,y,n
K.C.Gordon,1441897,,MAJBUX,y,n
K.C.Gordon,897569,,MAYFAV,y,y
K.C.Gordon,897570,,MAYFEZ,y,y
K.C.Gordon,897571,,MAYFID,y,y
K.C.Gordon,166062,,MIMLEZ,y,y
K.C.Gordon,985679,,MODYOV,y,n
K.C.Gordon,985680,,MODYUB,y,n
K.C.Gordon,991258,,MORXOI,y,n
K.C.Gordon,991259,,MORXUO,y,y
K.C.Gordon,274288,,NAQBEN,y,y
K.C.Gordon,274289,,NAQBIR,y,y
K.C.Gordon,876960,,NEVGAY,y,y
K.C.Gordon,876959,,NEVGEC,y,y
K.C.Gordon,876958,,NEVGIG,y,n
K.C.Gordon,876957,,NEVGOM,y,y
K.C.Gordon,872674,,NIBCIM,n,n
K.C.Gordon,204411,,OHUMOT,n,n
K.C.Gordon,1017907,,ONACIR,y,n
K.C.Gordon,None,,PAYCUN,n,n
K.C.Gordon,1527569,,PAYYEW,n,n
K.C.Gordon,1013166,,PUGFUU,y,n
K.C.Gordon,1014293,,PUGGEF,y,n
K.C.Gordon,1013165,,PUHCAY,y,n
K.C.Gordon,1013167,,PUHCIG,y,y
K.C.Gordon,1013168,,PUHCUS,y,n
K.C.Gordon,1013169,,PUHCUS01,y,y
K.C.Gordon,1013170,,PUHDON,y,y
K.C.Gordon,1013171,,PUHFAB,y,n
K.C.Gordon,1013172,,PUHFIJ,n,n
K.C.Gordon,1013173,,PUHFUV,n,n
K.C.Gordon,1013174,,PUHGEG,y,y
K.C.Gordon,992670,,QIWLEP,y,y
K.C.Gordon,992671,,QIWLIT,y,y
K.C.Gordon,None,,RABXIX,y,y
K.C.Gordon,None,,TAHWAA,y,y
K.C.Gordon,820909,,UKAYAH01,y,n
K.C.Gordon,289667,,VAWDAZ,y,n
K.C.Gordon,843769,,WELDUO,y,n
K.C.Gordon,843770,,WELFAW,y,y
K.C.Gordon,843772,,WELFIE,y,n
K.C.Gordon,843773,,WELFOK,y,y
K.C.Gordon,843775,,WELGAX,y,n
K.C.Gordon,1571461,,YEVBEJ,y,n
K.C.Gordon,1571462,,YEVBIN,y,n
K.C.Gordon,1571463,,YEVBOT,y,n
K.C.Gordon,1571465,,YEVCAG,y,n
K.C.Gordon,1571466,,YEVCEK,y,n
K.C.Gordon,1571467,,YEVCIO,y,y
K.C.Gordon,1571468,,YEVCOU,n,y
K.C.Gordon,886283,,YEXSUR,y,n
K.C.Gordon,886284,,YEXTAY,y,n
K.C.Gordon,886282,,YEXTEC,y,y
K.C.Gordon,1032519,,ZOYKUV,n,n
K.C.Gordon,1032520,,ZOYKUV01,n,y
K.C.Gordon,1032521,,ZOYLEG,y,y
K.C.Gordon,1032522,,ZOYLEG01,y,y
K.C.Gordon,1032523,,ZOYLOQ,y,y
K.C.Gordon,1037637,,ZUTVER,y,n
K.C.Gordon,1037638,,ZUTVIV,y,y
K.C.Gordon,1037639,,ZUTVOB,y,n
K.C.Gordon,1037640,,ZUTVUH,y,n
G.H.Clever,1053080,,ALEPEO,y,y
G.H.Clever,1053081,,ALEPOY,y,y
G.H.Clever,1053082,,ALEPUE,y,y
G.H.Clever,1053083,,ALEQAL,y,n
G.H.Clever,900746,,FIBBOJ,y,y
G.H.Clever,857446,,HECXUK,y,y
G.H.Clever,1835888,,HEYPOT,y,y
G.H.Clever,1835889,,HEYPUZ,y,y
G.H.Clever,954621,,IFAQUD,y,y
G.H.Clever,1447143,,IRANAS,y,y
G.H.Clever,1551215,,JIFTOK,y,y
G.H.Clever,1551216,,JIFTUQ,y,y
G.H.Clever,1035009,,JOZNAP,y,n
G.H.Clever,1035264,,JOZNET,y,y
G.H.Clever,844925,,LAXFEX,y,y
G.H.Clever,1543318,,NEHVUU,y,y
G.H.Clever,774749,,PACXAU,y,y
G.H.Clever,1847458,,PIJMED,y,y
G.H.Clever,904005,,SIHWAJ,y,y
G.H.Clever,904004,,SIHWEN,y,y
G.H.Clever,1507375,,TAYGIM,n,n
G.H.Clever,1507376,,TAYGOS,y,y
G.H.Clever,1511719,,TAYKEM,n,n
G.H.Clever,602317,,TETBEA,n,n
G.H.Clever,729445,,TUDNAI,y,y
G.H.Clever,972251,,VIWWAB,y,y
G.H.Clever,846887,,WAWPAN,y,y
G.H.Clever,1489226,,YAHWIQ,y,y
G.H.Clever,1472456,,YAJLIH,y,y
G.H.Clever,1537049,,ZAYDAH,y,y
G.H.Clever,1537050,,ZAYDEL,y,y
G.H.Clever,1011498,,ZOQHOE,y,y
C.Zonta,684652,,BOJKAN,n,n
C.Zonta,951119,,EQEZUX,y,y
C.Zonta,951118,,EQIBAJ,y,y
C.Zonta,871615,,HOVSES,n,n
C.Zonta,871614,,HOVSIW,n,n
C.Zonta,1542046,,LOPZUM01,y,n
C.Zonta,772695,,MABBUO,y,n
C.Zonta,1583270,,MIGFIU,y,y
C.Zonta,1472475,,ONUXUS,y,y
C.Zonta,157703,,RAKTAY,n,y
C.Zonta,911049,,REJMEA,n,y
C.Zonta,911050,,REJMIE,y,n
C.Zonta,277072,,REJMOJ,y,y
C.Zonta,911051,,REJMOK,n,n
C.Zonta,911052,,REJMUQ,y,n
C.Zonta,911053,,REJNAX,n,y
C.Zonta,911054,,REJNEB,n,y
C.Zonta,756168,,TAKWAF,n,y
C.Zonta,1542047,,VEGLAX,y,y
C.Zonta,1542048,,VEGLEB,y,n
C.Zonta,1542049,,VEGLIF,y,n
C.Zonta,1563184,,XAYQUM,n,y
C.Zonta,1563185,,XAYRAT,n,n
C.Zonta,1568016,,XELWOD,y,y
C.Zonta,1556115,,XEMNAH,y,y
C.Zonta,1556116,,XEMNEL,y,n
C.Zonta,1424389,,XIDBOE,y,y
C.Zonta,1424390,,XIDBUK,y,y
C.Zonta,1424391,,XIDCAR,y,y
D.maspoch,194815,,AJIROA,y,n
D.maspoch,1495256,,AWEZIN,y,y
D.maspoch,226899,,AWICOY,y,y
D.maspoch,226900,,AWICUE,y,y
D.maspoch,226898,,AWIDEP,y,y
D.maspoch,217099,,BIKCUU,y,n
D.maspoch,244828,,BIKDAB,y,y
D.maspoch,1831556,,BIMDAF,y,n
D.maspoch,1831559,,BIMDOT,y,n
D.maspoch,900512,,FIBTAN,y,y
D.maspoch,900503,,FIBTER,y,y
D.maspoch,900502,,FIBTIV,y,y
D.maspoch,286816,,GESGOB,y,y
D.maspoch,286819,,GESHAO,y,n
D.maspoch,286820,,GESHES,n,n
D.maspoch,1845202,,HIDMUF,y,y
D.maspoch,682914,,HIZRUE,y,y
D.maspoch,628492,,JIMGES,y,y
D.maspoch,1443837,,MABNEL,y,y
D.maspoch,1443838,,MABVAP,y,n
D.maspoch,186141,,MULSOB,y,y
D.maspoch,186141,,MULSOB01,y,y
D.maspoch,186142,,MULSUH,y,n
D.maspoch,186142,,MULSUH01,y,n
D.maspoch,287503,,NAVWOX,y,n
D.maspoch,1479959,,OWITAR,y,n
D.maspoch,642751,,QEYJAG,y,y
D.maspoch,642752,,QEYJEK,y,y
D.maspoch,642753,,QEYJIO,y,n
S.furukawa,1590627,,BEQDIN,y,y
S.furukawa,1590629,,BEQDUZ,y,n
